,timestamp,sender,messages,sentiment_per_chat,sentiment_per_sesi,session_index,file_index,preprocessed
23,30/12/19,mahasiswa,"Assalamualaikum Wr. Wb, Bu. Saya mau bertanya perihal P2 pada filkom apps yang belom diproses Bu. Minggu lalu, saya sudah P2 pada saat bimbingan dengan ibu tetapi di filkom apps belom diproses. Bagaimana ya bu? Terima kasih Bu. Maaf mengganggu sebelumnya🙏",1,1,6,13,"['assalamualaikum', 'wr', 'wb', 'perihal', 'p2', 'filkom', 'apps', 'bom', 'proses', 'minggu', 'p2', 'bimbing', 'filkom', 'apps', 'bom', 'proses', 'iya', 'terima', 'kasih', 'maaf', 'ganggu']"
24,30/12/19,dosen,"Waalaikumsalam wr wb. Baik [MHS], nanti saya proses ya. Mohon maaf saya lupa berarti.",1,1,6,13,"['waalaikumsalam', 'wr', 'wb', 'mahasiswa', 'proses', 'iya', 'mohon', 'maaf', 'lupa', 'arti']"
25,30/12/19,dosen,Terima kasih sudah diingatkan,1,1,6,13,"['terima', 'kasih']"
26,30/12/19,mahasiswa,Terima kasih Bu. Maaf mengganggu waktunya🙏,1,1,6,13,"['terima', 'kasih', 'maaf', 'ganggu']"
27,30/12/19,dosen,Perhatian! Jumlah logbook  yang sudah di verifikasi adalah 9. Penilaian kemajuan 2 (P2) HANYA bisa dilakukan setelah mahasiswa melakukan pengisian logbook dan di verifikasi oleh pembimbing. Jumlah minimum logbook untuk masing-masing pembimbing adalah 6 (enam).,1,1,6,13,"['perhati', 'logbook', 'verifikasi', '9', 'nilai', 'maju', '2', 'p2', 'laku', 'mahasiswa', 'laku', 'isi', 'logbook', 'verifikasi', 'bimbing', 'minimum', 'logbook', 'bimbing', '6', 'enam']"
28,30/12/19,dosen, ini log booknya masih kurang,1,1,6,13,"['log', 'booknya']"
29,30/12/19,dosen,saya belum bisa input P2,1,1,6,13,"['input', 'p2']"
30,30/12/19,dosen,coba dicek jumlah log booknya ya,1,1,6,13,"['coba', 'cek', 'log', 'booknya', 'iya']"
31,30/12/19,mahasiswa,Baik bu. Untuk logbook Bu  sudah memenuhi. Untuk logbook Pak [DOSEN] saya hubungi terlebih dahulu Bu karena masih kurang. Terima kasih Bu🙏,1,1,6,13,"['logbook', 'penuh', 'logbook', 'dosen', 'hubung', 'terima', 'kasih']"
32,30/12/19,dosen,"Sama-sama , nanti saya dikabari lagi ya.",1,1,6,13,"['kabar', 'iya']"
33,30/12/19,mahasiswa,"Baik bu. Terima kasih, maaf mengganggu waktunya Bu🙏",1,1,6,13,"['terima', 'kasih', 'maaf', 'ganggu']"
34,30/12/19,dosen,Sama-saama ,1,1,6,13,['sama-saama']
35,30/12/19,dosen,no worries,1,1,6,13,['worries']
36,30/12/19,mahasiswa,"Maaf Bu, saya mau ngabarin kalau logbook saya sudah memenuhi dan sudah diapprove oleh Pak [DOSEN].",1,1,6,13,"['maaf', 'ngabarin', 'logbook', 'penuh', 'diapprove', 'dosen']"
37,30/12/19,dosen,Baik ,1,1,6,13,[]
38,30/12/19,mahasiswa,Terima kasih Bu🙏,1,1,6,13,"['terima', 'kasih']"
39,23/03/20,mahasiswa,Assalamualaikum Wr.Wb Bu . Saya mau bertanya mengenai bimbingan skripsi bagaimana ya Bu? Dan saya jg mau melaporkan progress skripsi saya sudah sampai pengujian. Terima kasih Bu. Maaf mengganggu waktunya🙏,1,-1,7,13,"['assalamualaikum', 'wr', 'wb', 'kena', 'bimbing', 'skripsi', 'iya', 'lapor', 'progres', 'skripsi', 'uji', 'terima', 'kasih', 'maaf', 'ganggu']"
40,23/03/20,dosen,Waalaikumsalam wr wb,1,1,7,13,"['waalaikumsalam', 'wr', 'wb']"
41,23/03/20,dosen,"Baik . Via online saja ya. Di samping saya masih cuti, kondisi di kampus juga sedang tidak kondusif terkait dengan pandemic covid-19",1,1,7,13,"['via', 'online', 'iya', 'samping', 'cuti', 'kondisi', 'kampus', 'kondusif', 'kait', 'pandemic', 'covid-19']"
42,23/03/20,dosen, update progress via WA ya,1,1,7,13,"['update', 'progres', 'via', 'wa', 'iya']"
43,23/03/20,dosen,discreenshoot dan kita diskusikan bersama.,1,1,7,13,"['discreenshoot', 'diskusi']"
44,23/03/20,dosen,Jika misalnya ada kesulitan nanti bisa via online..,1,1,7,13,"['sulit', 'via', 'online']"
45,23/03/20,mahasiswa,oiya baik bu. ini saya screenshot kan hasil programnya ya bu berarti?,1,1,7,13,"['oiya', 'screenshot', 'hasil', 'program', 'iya', 'arti']"
46,23/03/20,dosen,iya ,1,1,7,13,['iya']
47,23/03/20,mahasiswa,itu untuk data latih dan data uji ada 20 bu,1,1,7,13,"['data', 'latih', 'data', 'uji', '20']"
48,23/03/20,dosen,data latih 20? data uji 20?,1,1,7,13,"['data', 'latih', '20', 'data', 'uji', '20']"
49,23/03/20,dosen,berapa kelas yang negatif dan berapa yang positif ?,1,1,7,13,"['kelas', 'negatif', 'positif']"
50,23/03/20,mahasiswa,iyaa benar bu,1,1,7,13,['iyaa']
51,23/03/20,mahasiswa,10 positif 10 negatif bu,1,1,7,13,"['10', 'positif', '10', 'negatif']"
52,23/03/20,dosen,ini untuk perhitungan manual ya ?,1,1,7,13,"['hitung', 'manual', 'iya']"
53,23/03/20,dosen,buat data latihnya lebih banyak dari data ujinya,1,1,7,13,"['data', 'latih', 'data', 'uji']"
54,23/03/20,mahasiswa,kalau perhitungan manual saya pakai hanya 4 data latih dan 1 data uji bu,1,1,7,13,"['hitung', 'manual', 'pakai', '4', 'data', 'latih', '1', 'data', 'uji']"
55,23/03/20,dosen,"bisa memakai perbandingan 10:90 --- 10 data uji 90 data latih, 20:80, 30:70 dst",1,1,7,13,"['pakai', 'banding', '10', '90', '---', '10', 'data', 'uji', '90', 'data', 'latih', '20', '80', '30', '70', 'dan seterusnya']"
56,23/03/20,dosen,oke jadi itu masih bisa ditambah lagi ya datanya . Kalau bisa ratusan,1,1,7,13,"['oke', 'iya', 'data', 'ratus']"
57,23/03/20,mahasiswa,iyaa bu. saya juga sudah mencoba untuk 100 data latih dan 100 data uji juga,1,1,7,13,"['iyaa', 'coba', '100', 'data', 'latih', '100', 'data', 'uji']"
58,23/03/20,mahasiswa,akurasinya jadi 83 bu,1,1,7,13,"['akurasi', '83']"
59,23/03/20,mahasiswa,berarti saya ganti perbandingannya ya Bu? karena di programnya saya pakainya 50:50,1,1,7,13,"['arti', 'ganti', 'banding', 'iya', 'program', 'pakai', '50', '50']"
60,23/03/20,dosen,"oke, kalau ada waktu cb ditambah, agar tahu kira-kira semakin baik atau bagaimana pengaruhnya ha",1,1,7,13,"['oke', 'coba', 'pengaruh', 'tertawa']"
61,23/03/20,dosen,"boleh 50:50, kemudian ditambah saja",1,1,7,13,"['50', '50']"
62,23/03/20,dosen,jadi bisa digunakan untuk beberapa skenario pengujian,1,1,7,13,"['skenario', 'uji']"
63,23/03/20,dosen,nanti hasilnya bisa dianalisis lagi,1,1,7,13,"['hasil', 'analis']"
64,23/03/20,dosen,oh ya ini yg pakai seleksi fitur kah?,1,1,7,13,"['oh', 'iya', 'pakai', 'seleksi', 'fitur', 'kah']"
65,23/03/20,mahasiswa,oh iya baik bu,1,1,7,13,"['oh', 'iya']"
66,23/03/20,mahasiswa,iya bu sudah pakai seleksi fitur,1,1,7,13,"['iya', 'pakai', 'seleksi', 'fitur']"
67,23/03/20,dosen,oke nanti pengujiannya juga bs membandingkan antara yang pakai seleksi fitur dan tidak pakai seleksi fitur,1,1,7,13,"['oke', 'uji', 'banding', 'pakai', 'seleksi', 'fitur', 'pakai', 'seleksi', 'fitur']"
68,23/03/20,mahasiswa,baik bu. terima kasih🙏,1,1,7,13,"['terima', 'kasih']"
69,23/03/20,mahasiswa,"mohon maaf bu, kalau boleh tahu bu [DOSEN] cuti sampai kapan ya kira-kira?",1,1,7,13,"['mohon', 'maaf', 'dosen', 'cuti', 'iya']"
70,23/03/20,dosen,"Sama-sama mbak [DOSEN], terus update ya.",1,1,7,13,"['mbak', 'dosen', 'update', 'iya']"
71,23/03/20,dosen,"Sampai 16 Mei, hanya saja prosedur ujian online nampaknya akan berlangsung.",1,1,7,13,"['16', 'mei', 'prosedur', 'uji', 'online', 'nampaknya', 'langsung']"
72,23/03/20,dosen,Ini mekanismenya masih diperbincangkan,1,1,7,13,"['mekanisme', 'bincang']"
73,23/03/20,dosen,Nanti saya dikabari saja ya,1,1,7,13,"['kabar', 'iya']"
74,23/03/20,dosen,"in case butuh ttd, nanti gampang",1,1,7,13,"['case', 'butuh', 'tanda tangan', 'gampang']"
75,23/03/20,mahasiswa,oh iya baik bu kalau begitu,1,1,7,13,"['oh', 'iya']"
76,23/03/20,mahasiswa,dan selamat juga atas kelahiran putrinya bu semoga menjadi anak yang berbakti kepada orang tua,1,1,7,13,"['selamat', 'lahir', 'putri', 'moga', 'anak', 'bakti', 'orang', 'tua']"
77,23/03/20,dosen,iya ini semua dosen Work From Home 😁,1,1,7,13,"['iya', 'dosen', 'work', 'home']"
78,23/03/20,mahasiswa,Iya bu. jadi ini data latih dan data uji saya tambah lagi saja agar bisa digunakan untuk beberapa skenario pengujian ya Bu. apakah ada tambahan lagi yang perlu saya perbaiki bu?,1,1,7,13,"['iya', 'data', 'latih', 'data', 'uji', 'skenario', 'uji', 'iya']"
79,23/03/20,dosen,Sementara itu dulu,1,1,7,13,[]
80,23/03/20,dosen,nanti setelah hasil pengujiannya keluar kita diskusikan kembali,1,1,7,13,"['hasil', 'uji', 'diskusi']"
81,23/03/20,dosen,nanti hasil penngujiannya  letakkan di excel ya,1,1,7,13,"['hasil', 'penngujiannya', 'letak', 'excel', 'iya']"
82,23/03/20,mahasiswa,iya siap bu.,1,1,7,13,['iya']
83,23/03/20,mahasiswa,kalau untuk logbook di filkom apps saya cantumkan hari ini ya bu?,1,1,7,13,"['logbook', 'filkom', 'apps', 'cantum', 'iya']"
84,23/03/20,dosen,iya cantumin saja,1,1,7,13,"['iya', 'cantumin']"
85,23/03/20,dosen,💪,1,1,7,13,['']
86,23/03/20,mahasiswa,Baik bu. Terima kasih😊,1,1,7,13,"['terima', 'kasih']"
87,23/03/20,dosen,sama-sama,1,1,7,13,[]
88,30/03/20,mahasiswa,Assalamualaikum Wr.Wb Bu [DOSEN]. Selamat pagi dan mohon maaf mengganggu. Saya mau menanyakan kira-kira kapan saya bisa berdiskusi dengan Ibu terkait bimbingan skripsi saya? Terima kasih Bu🙏,1,-1,8,13,"['assalamualaikum', 'wr', 'wb', 'dosen', 'selamat', 'pagi', 'mohon', 'maaf', 'ganggu', 'diskus', 'kait', 'bimbing', 'skripsi', 'terima', 'kasih']"
89,30/03/20,dosen,Waalaikumsalam wr wb,1,-1,8,13,"['waalaikumsalam', 'wr', 'wb']"
90,30/03/20,dosen,Silakan kalau mau diskusi mbak ,1,-1,8,13,"['sila', 'diskusi', 'mbak']"
91,30/03/20,dosen,tapi via online ya,1,-1,8,13,"['via', 'online', 'iya']"
92,30/03/20,dosen,kalau mau sync via Google meet atau Skype InsyaAllah besok ya. Waktunya tentatif sementara,1,-1,8,13,"['sync', 'via', 'google', 'meet', 'skype', 'insyaallah', 'besok', 'iya', 'tentatif']"
93,30/03/20,dosen,Tapi kalau via WA at anytime ya,1,-1,8,13,"['via', 'wa', 'anytime', 'iya']"
94,30/03/20,mahasiswa,"oh iya baik bu, kalau begitu via WA saja ya bu",1,-1,8,13,"['oh', 'iya', 'via', 'wa', 'iya']"
95,30/03/20,dosen,baik silakan mbak [MHS]. Mungkin beberala waktu saya agak slow res tak apa ya,1,-1,8,13,"['sila', 'mbak', 'mahasiswa', 'beberala', 'slow', 'res', 'iya']"
96,30/03/20,mahasiswa,"saya sudah menambahkan data latih sebanyak 100 bu, sehingga data latih sekarang menjadi 200, dan data uji 100. akan tetapi hasil akurasi yang didapatkan pada program saya antara menggunakan seleksi fitur maupun tidak, itu sama saja sekitar 83%. kemudian saya ubah lagi perbandingannya menjadi 230 data latih dan 70 data uji, hasilnya didapatkan seleksi fitur 82,85% dan tanpa seleksi fitur menjadi 84,28% Bu.",1,-1,8,13,"['data', 'latih', '100', 'data', 'latih', '200', 'data', 'uji', '100', 'hasil', 'akurasi', 'program', 'seleksi', 'fitur', '83', 'ubah', 'banding', '230', 'data', 'latih', '70', 'data', 'uji', 'hasil', 'seleksi', 'fitur', '82', '85', 'seleksi', 'fitur', '84', '28']"
97,30/03/20,mahasiswa,iya Bu tidak apa-apa,1,-1,8,13,['iya']
98,30/03/20,mahasiswa,ohiya Bu saya juga mau menambahkan kalau waktu komputasi nya lumayan lama sekitar 5menit,1,-1,8,13,"['ohiya', 'komputasi', 'nya', 'lumayan', '5menit']"
99,30/03/20,dosen,justrus lebih rendah ya kalau pakai seleksi fitur? Kira-kira penyebabnya apa ?,1,-1,8,13,"['justrus', 'rendah', 'iya', 'pakai', 'seleksi', 'fitur']"
100,30/03/20,dosen,Ada tabel pengujian apa tidak kira-kira?,1,-1,8,13,"['tabel', 'uji']"
101,30/03/20,dosen,Mungkin masalah di struktur datanya,1,-1,8,13,"['struktur', 'data']"
102,30/03/20,mahasiswa,"iya bu, tapi saya juga masi belum tahu karena kalau saya ubah-ubah jumlah data latihnya terkadang masih ada yang hasilnya sama. hanya pada jumlah data latih 100 dan data uji 100 penggunaan seleksi fitur bisa meningkatkan akurasi.",1,-1,8,13,"['iya', 'mas', 'ubah', 'data', 'latih', 'terkadang', 'hasil', 'data', 'latih', '100', 'data', 'uji', '100', 'seleksi', 'fitur', 'tingkat', 'akurasi']"
103,30/03/20,mahasiswa,tabel pengujian menggunakan confusion matriks belum saya buat bu karena saya masih belum menentukan jumlah data latih yang saya gunakan,1,-1,8,13,"['tabel', 'uji', 'confusion', 'matriks', 'data', 'latih']"
104,31/03/20,dosen,"Maaf  baru merespon kembali. Berarti karakteristik datanya memengaruhi. Coba nanti dilihat lagi hasil ekstraksi fitur (term/token) yang dihasilkan baik yang menggunakan seleksi fitur maupun tidak, apakah ada potensi bahwa fitur tersebut merupakan term yang tidak penting?",1,1,9,13,"['maaf', 'merespon', 'arti', 'karakteristik', 'data', 'pengaruh', 'coba', 'lihat', 'hasil', 'ekstraksi', 'fitur', 'term', 'token', 'hasil', 'seleksi', 'fitur', 'potensi', 'fitur', 'rupa', 'term']"
105,31/03/20,dosen,Bisa juga data yang kadakteristiknya sejenis ditambah. Kemudian dicek lagi pengaruh atau tidak.,1,1,9,13,"['data', 'kadakteristiknya', 'jenis', 'cek', 'pengaruh']"
106,31/03/20,dosen,"kalau kondisinya demikian, data latihnya dibuat pengujian tak apa. Sebagai catatan pribadi saja dulu sementara",1,1,9,13,"['kondisi', 'data', 'latih', 'uji', 'catat', 'pribadi']"
107,31/03/20,mahasiswa,Oh iya baik Bu kalau begitu. Terima kasih🙏,1,1,9,13,"['oh', 'iya', 'terima', 'kasih']"
108,31/03/20,dosen,iya [MHS] . semangat ya,1,1,9,13,"['iya', 'mahasiswa', 'semangat', 'iya']"
109,31/03/20,mahasiswa,Iya Bu😊,1,1,9,13,['iya']
110,31/03/20,dosen,ok,1,1,9,13,['oke']
111,01/04/20,mahasiswa,"Assalamualaikum Wr.Wb.Bu. Saya sudah melihat fitur ekstraksi dari hasil seleksi fitur. Kebanyakan memang fitur yang tidak penting, meskipun ada beberapa fitur penting yang ikut masuk. Kemudian saya mencoba memberi batasan beberapa fitur teratas. Seleksi fitur 55% teratas mendapatkan hasil akurasi sebesar 91%, artinya lebih banyak daripada seleksi fitur secara keseluruhan. Saya juga sudah membuat tabel pengujian Bu, berikut saya lampirkan.",1,-1,10,13,"['assalamualaikum', 'wr', 'wb', 'lihat', 'fitur', 'ekstraksi', 'hasil', 'seleksi', 'fitur', 'fitur', 'fitur', 'masuk', 'coba', 'batas', 'fitur', 'seleksi', 'fitur', '55', 'hasil', 'akurasi', '91', 'arti', 'seleksi', 'fitur', 'tabel', 'uji', 'lampir']"
112,01/04/20,mahasiswa,Mohon maaf mengganggu waktu Ibu. Terima kasih sebelumnya🙏,1,-1,10,13,"['mohon', 'maaf', 'ganggu', 'terima', 'kasih']"
113,03/04/20,dosen,Waalaikumsalam wr wb,1,1,11,13,"['waalaikumsalam', 'wr', 'wb']"
114,03/04/20,dosen,"[MHS], maaf pesannya tenggelam",1,1,11,13,"['mahasiswa', 'maaf', 'pesan', 'tenggelam']"
115,03/04/20,dosen,besok-besok saya diingatkan kalau sampai 24 jam belum membalas,1,1,11,13,"['besok', '24', 'jam', 'balas']"
116,03/04/20,dosen,"sudah bagus hasilnya, tinggal analisisnya berarti ya ini nanti diperdalam dan didukung contoh ya..",1,1,11,13,"['bagus', 'hasil', 'tinggal', 'analisis', 'arti', 'iya', 'dukung', 'contoh', 'iya']"
117,03/04/20,mahasiswa,"Oh iya Bu. Soalnya saya pikir ibu sedang sibuk, jadi saya ngga berani mengingatkan😬",1,1,11,13,"['oh', 'iya', 'pikir', 'sibuk', 'berani']"
118,03/04/20,dosen,"iya tak apa 😀, soalnya terlalu banyak, jadinya saya khawatir ada yang terlewat.",1,1,11,13,"['iya', 'khawatir']"
119,03/04/20,mahasiswa,"Baik bu. Analisis saya sementara itu terjadi karena ada banyak fitur yang hanya mewakili 1dokumen saja, jadi kalau diberikan seleksi fitur sepenuhnya ada kemungkinan tidak mempengaruhi hasil akurasi bu.",1,1,11,13,"['analisis', 'fitur', 'wakil', '1dokumen', 'seleksi', 'fitur', 'sepenuh', 'pengaruh', 'hasil', 'akurasi']"
120,03/04/20,dosen,"iya, nanti coba dilist kata penting dan tidak penting yang memengaruhi atau tidaknya dengan atau tanpa seleksi fitur ya.",1,1,11,13,"['iya', 'coba', 'dilist', 'pengaruh', 'seleksi', 'fitur', 'iya']"
121,03/04/20,dosen,atau boleh langsung dimasukkan ke dalam dokumen ya,1,1,11,13,"['langsung', 'masuk', 'dokumen', 'iya']"
122,03/04/20,dosen,nanti kita evaluasi lagi bersama,1,1,11,13,['evaluasi']
123,03/04/20,mahasiswa,Baik Bu. Terima kasih🙏,1,1,11,13,"['terima', 'kasih']"
124,07/04/20,mahasiswa,"Assalamualaikum Wr.Wb. Bu. Selamat siang dan mohon maaf mengganggu waktunya. Terkait diskusi sebelumnya, sudah saya analisis dan saya cantumkan list kata penting maupun yang tidak penting ke dalam dokumen skripsi saya Bu. Untuk analisisnya, yaitu karena banyak fitur yang hanya mewakili 1 dokumen saja sehingga diseleksi maupun tidak itu tidak berpengaruh terhadap akurasi. Kemudian pada threshold 55% akurasi optimal karena pada threshold berikutnya yaitu 55% ke atas banyak sekali bahkan hampir semuanya merupakan fitur yang mewakili 1 dokumen saja. Sehingga akurasi yang dihasilkan pada threshold 55% ke atas tidak lebih optimal dari threshold 55%. Terima kasih sebelumnya Bu🙏",1,1,12,13,"['assalamualaikum', 'wr', 'wb', 'selamat', 'siang', 'mohon', 'maaf', 'ganggu', 'kait', 'diskusi', 'analisis', 'cantum', 'daftar', 'dokumen', 'skripsi', 'analisis', 'fitur', 'wakil', '1', 'dokumen', 'seleksi', 'pengaruh', 'hadap', 'akurasi', 'threshold', '55', 'akurasi', 'optimal', 'threshold', '55', 'rupa', 'fitur', 'wakil', '1', 'dokumen', 'akurasi', 'hasil', 'threshold', '55', 'optimal', 'threshold', '55', 'terima', 'kasih']"
125,07/04/20,dosen,Waalaikumsalam wr wb.,1,1,12,13,"['waalaikumsalam', 'wr', 'wb']"
126,07/04/20,dosen,"bagus [MHS], nanti satu dokumen yg memiliki kecenderungan fitur yang dominan tersebut bisa dilampirkan ya.",1,1,12,13,"['bagus', 'mahasiswa', 'dokumen', 'milik', 'cenderung', 'fitur', 'dominan', 'lampir', 'iya']"
127,07/04/20,mahasiswa,Oh iya baik Bu kalau begitu. Terima kasih🙏,1,1,12,13,"['oh', 'iya', 'terima', 'kasih']"
128,07/04/20,dosen,Sama-sama ,1,1,12,13,[]
129,07/04/20,dosen,kalau sudah selesai segera ditulis ya,1,1,12,13,"['selesai', 'tulis', 'iya']"
130,07/04/20,dosen,jangan lupa ke pembimbing 2,1,1,12,13,"['lupa', 'bimbing', '2']"
131,07/04/20,mahasiswa,Iya bu. Baik.,1,1,12,13,['iya']
132,07/04/20,mahasiswa,"Oh iya bu, kalau saya mau mengajukan ganti judul apa boleh? Judulnya saya hapus yg “untuk rekomendasi lokasi makanan tradisional” karena kemarin judul tersebut saya adaptasi dari penelitiannya mas [MHS]. Kemudian setelah saya teliti skripsi saya, kalau pakai judul tersebut kurang relevan bu. Bagaimana menurut Ibu?",1,1,12,13,"['oh', 'iya', 'aju', 'ganti', 'judul', 'judul', 'hapus', 'rekomendasi', 'lokasi', 'makan', 'tradisional', 'kemarin', 'judul', 'adaptasi', 'teliti', 'mas', 'mahasiswa', 'teliti', 'skripsi', 'pakai', 'judul', 'relevan']"
133,07/04/20,dosen,judulnya rencana diganti apa .,1,1,12,13,"['judul', 'rencana', 'ganti']"
134,07/04/20,mahasiswa,Rencananya saya mau ganti judul menjadi ini Bu “Analisis Sentimen Pada Opini Konsumen Menggunakan Metode Naive Bayes dengan Seleksi Fitur Pearson Correlation Coefficient”,1,1,12,13,"['rencana', 'ganti', 'judul', 'analisis', 'sentimen', 'opini', 'konsumen', 'metode', 'naive', 'bayes', 'seleksi', 'fitur', 'pearson', 'correlation', 'coefficient']"
135,07/04/20,dosen,"Boleh,  tak apa",1,1,12,13,[]
136,07/04/20,dosen,jadi tdk spesifik merujuk ke objeknya,1,1,12,13,"['spesifik', 'rujuk', 'objek']"
137,07/04/20,mahasiswa,Iya Bu. Baik kalau begitu. Terima kasih Bu.,1,1,12,13,"['iya', 'terima', 'kasih']"
138,07/04/20,mahasiswa,Ini saya lanjut ke penulisan atau masih ada yang perlu ditambahkan Bu?,1,1,12,13,['tulis']
139,07/04/20,dosen,iya dilanjutkan ke penulisan saja agar segera ujian,1,1,12,13,"['iya', 'tulis', 'uji']"
140,07/04/20,dosen,😀,1,1,12,13,['']
141,07/04/20,mahasiswa,Baik bu. Terima kasih☺️,1,1,12,13,"['terima', 'kasih']"
142,22/04/20,dosen,"Assalamaualaikum wr wb. [MHS], dulu pernah ada di kelas saya atau tidak ya?",1,1,13,13,"['assalamaualaikum', 'wr', 'wb', 'mahasiswa', 'kelas', 'iya']"
143,22/04/20,mahasiswa,Wassalamualaikum wr.wb.Bu. Saya tidak pernah di kelas Ibu dulu.,1,1,13,13,"['wassalamualaikum', 'wr', 'wb', 'kelas']"
144,22/04/20,dosen,Baik mbak ..,1,1,13,13,['mbak']
145,22/04/20,mahasiswa,Iya Bu,1,1,13,13,['iya']
