timestamp,sender,messages,sentiment_per_chat,sentiment_per_sesi
[23/03/20 09.49.53],mahasiswa,iyaa bu. saya juga sudah mencoba untuk 100 data latih dan 100 data uji juga,1,1
[23/03/20 09.50.07],mahasiswa,akurasinya jadi 83 bu,1,1
[23/03/20 09.51.18],mahasiswa,berarti saya ganti perbandingannya ya Bu? karena di programnya saya pakainya 50:50,1,1
[23/03/20 09.57.04],dosen,"oke, kalau ada waktu cb ditambah, agar tahu kira-kira semakin baik atau bagaimana pengaruhnya ha",1,1
[23/03/20 09.57.25],dosen,"boleh 50:50, kemudian ditambah saja",1,1
[23/03/20 09.57.59],dosen,jadi bisa digunakan untuk beberapa skenario pengujian,1,1
[23/03/20 09.58.24],dosen,nanti hasilnya bisa dianalisis lagi,1,1
[23/03/20 09.58.41],dosen,oh ya ini yg pakai seleksi fitur kah?,1,1
[23/03/20 09.59.00],mahasiswa,oh iya baik bu,1,1
[23/03/20 09.59.08],mahasiswa,iya bu sudah pakai seleksi fitur,1,1
[23/03/20 10.00.03],dosen,oke nanti pengujiannya juga bs membandingkan antara yang pakai seleksi fitur dan tidak pakai seleksi fitur,1,1
[23/03/20 10.01.19],mahasiswa,baik bu. terima kasih🙏,1,1
[23/03/20 10.01.47],mahasiswa,"mohon maaf bu, kalau boleh tahu bu [DOSEN] cuti sampai kapan ya kira-kira?",1,1
[23/03/20 10.02.14],dosen,"Sama-sama mbak [DOSEN], terus update ya.",1,1
[23/03/20 10.02.46],dosen,"Sampai 16 Mei, hanya saja prosedur ujian online nampaknya akan berlangsung.",1,1
[23/03/20 10.03.03],dosen,Ini mekanismenya masih diperbincangkan,1,1
[23/03/20 10.03.25],dosen,Nanti saya dikabari saja ya,1,1
[23/03/20 10.03.46],dosen,"in case butuh ttd, nanti gampang",1,1
[23/03/20 10.04.30],mahasiswa,oh iya baik bu kalau begitu,1,1
[23/03/20 10.04.57],mahasiswa,dan selamat juga atas kelahiran putrinya bu semoga menjadi anak yang berbakti kepada orang tua,1,1
[23/03/20 10.05.10],dosen,iya ini semua dosen Work From Home 😁,1,1
[23/03/20 10.11.24],mahasiswa,Iya bu. jadi ini data latih dan data uji saya tambah lagi saja agar bisa digunakan untuk beberapa skenario pengujian ya Bu. apakah ada tambahan lagi yang perlu saya perbaiki bu?,1,1
[23/03/20 10.11.51],dosen,Sementara itu dulu,1,1
[23/03/20 10.12.12],dosen,nanti setelah hasil pengujiannya keluar kita diskusikan kembali,1,1
[23/03/20 10.12.29],dosen,nanti hasil penngujiannya  letakkan di excel ya,1,1
[23/03/20 10.13.01],mahasiswa,iya siap bu.,1,1
[23/03/20 10.13.19],mahasiswa,kalau untuk logbook di filkom apps saya cantumkan hari ini ya bu?,1,1
[23/03/20 10.17.25],dosen,iya cantumin saja,1,1
[23/03/20 10.17.36],dosen,💪,1,1
[23/03/20 10.18.02],mahasiswa,Baik bu. Terima kasih😊,1,1
[23/03/20 11.36.10],dosen,sama-sama,1,1
[30/03/20 09.39.28],mahasiswa,Assalamualaikum Wr.Wb Bu [DOSEN]. Selamat pagi dan mohon maaf mengganggu. Saya mau menanyakan kira-kira kapan saya bisa berdiskusi dengan Ibu terkait bimbingan skripsi saya? Terima kasih Bu🙏,1,-1
[30/03/20 09.39.42],dosen,Waalaikumsalam wr wb,1,-1
[30/03/20 09.39.53],dosen,Silakan kalau mau diskusi mbak ,1,-1
[30/03/20 09.40.00],dosen,tapi via online ya,1,-1
[30/03/20 09.40.29],dosen,kalau mau sync via Google meet atau Skype InsyaAllah besok ya. Waktunya tentatif sementara,1,-1
[30/03/20 09.40.43],dosen,Tapi kalau via WA at anytime ya,1,-1
[30/03/20 09.41.24],mahasiswa,"oh iya baik bu, kalau begitu via WA saja ya bu",1,-1
[30/03/20 09.44.38],dosen,baik silakan mbak [MHS]. Mungkin beberala waktu saya agak slow res tak apa ya,1,-1
[30/03/20 09.44.39],mahasiswa,"saya sudah menambahkan data latih sebanyak 100 bu, sehingga data latih sekarang menjadi 200, dan data uji 100. akan tetapi hasil akurasi yang didapatkan pada program saya antara menggunakan seleksi fitur maupun tidak, itu sama saja sekitar 83%. kemudian saya ubah lagi perbandingannya menjadi 230 data latih dan 70 data uji, hasilnya didapatkan seleksi fitur 82,85% dan tanpa seleksi fitur menjadi 84,28% Bu.",1,-1
[30/03/20 09.44.54],mahasiswa,iya Bu tidak apa-apa,1,-1
[30/03/20 10.05.58],mahasiswa,ohiya Bu saya juga mau menambahkan kalau waktu komputasi nya lumayan lama sekitar 5menit,1,-1
[30/03/20 10.39.42],dosen,justrus lebih rendah ya kalau pakai seleksi fitur? Kira-kira penyebabnya apa ?,1,-1
[30/03/20 10.39.59],dosen,Ada tabel pengujian apa tidak kira-kira?,1,-1
[30/03/20 10.40.24],dosen,Mungkin masalah di struktur datanya,1,-1
[30/03/20 10.41.54],mahasiswa,"iya bu, tapi saya juga masi belum tahu karena kalau saya ubah-ubah jumlah data latihnya terkadang masih ada yang hasilnya sama. hanya pada jumlah data latih 100 dan data uji 100 penggunaan seleksi fitur bisa meningkatkan akurasi.",1,-1
[30/03/20 10.42.42],mahasiswa,tabel pengujian menggunakan confusion matriks belum saya buat bu karena saya masih belum menentukan jumlah data latih yang saya gunakan,1,-1
[31/03/20 05.39.38],dosen,"Maaf  baru merespon kembali. Berarti karakteristik datanya memengaruhi. Coba nanti dilihat lagi hasil ekstraksi fitur (term/token) yang dihasilkan baik yang menggunakan seleksi fitur maupun tidak, apakah ada potensi bahwa fitur tersebut merupakan term yang tidak penting?",1,1
[31/03/20 05.41.11],dosen,Bisa juga data yang kadakteristiknya sejenis ditambah. Kemudian dicek lagi pengaruh atau tidak.,1,1
[31/03/20 05.42.05],dosen,"kalau kondisinya demikian, data latihnya dibuat pengujian tak apa. Sebagai catatan pribadi saja dulu sementara",1,1
[31/03/20 05.42.51],mahasiswa,Oh iya baik Bu kalau begitu. Terima kasih🙏,1,1
[31/03/20 05.44.41],dosen,iya [MHS] . semangat ya,1,1
[31/03/20 05.45.19],mahasiswa,Iya Bu😊,1,1
[31/03/20 05.48.09],dosen,ok,1,1
[01/04/20 13.50.15],mahasiswa,"Assalamualaikum Wr.Wb.Bu. Saya sudah melihat fitur ekstraksi dari hasil seleksi fitur. Kebanyakan memang fitur yang tidak penting, meskipun ada beberapa fitur penting yang ikut masuk. Kemudian saya mencoba memberi batasan beberapa fitur teratas. Seleksi fitur 55% teratas mendapatkan hasil akurasi sebesar 91%, artinya lebih banyak daripada seleksi fitur secara keseluruhan. Saya juga sudah membuat tabel pengujian Bu, berikut saya lampirkan.",1,-1
[01/04/20 13.51.01],mahasiswa,Mohon maaf mengganggu waktu Ibu. Terima kasih sebelumnya🙏,1,-1
[03/04/20 14.09.43],dosen,Waalaikumsalam wr wb,1,1
[03/04/20 14.09.53],dosen,"[MHS], maaf pesannya tenggelam",1,1
[03/04/20 14.10.08],dosen,besok-besok saya diingatkan kalau sampai 24 jam belum membalas,1,1
[03/04/20 14.11.29],dosen,"sudah bagus hasilnya, tinggal analisisnya berarti ya ini nanti diperdalam dan didukung contoh ya..",1,1
[03/04/20 14.14.20],mahasiswa,"Oh iya Bu. Soalnya saya pikir ibu sedang sibuk, jadi saya ngga berani mengingatkan😬",1,1
[03/04/20 14.15.37],dosen,"iya tak apa 😀, soalnya terlalu banyak, jadinya saya khawatir ada yang terlewat.",1,1
[03/04/20 14.16.07],mahasiswa,"Baik bu. Analisis saya sementara itu terjadi karena ada banyak fitur yang hanya mewakili 1dokumen saja, jadi kalau diberikan seleksi fitur sepenuhnya ada kemungkinan tidak mempengaruhi hasil akurasi bu.",1,1
[03/04/20 14.17.29],dosen,"iya, nanti coba dilist kata penting dan tidak penting yang memengaruhi atau tidaknya dengan atau tanpa seleksi fitur ya.",1,1
[03/04/20 14.17.43],dosen,atau boleh langsung dimasukkan ke dalam dokumen ya,1,1
[03/04/20 14.17.57],dosen,nanti kita evaluasi lagi bersama,1,1
[03/04/20 14.18.48],mahasiswa,Baik Bu. Terima kasih🙏,1,1
[07/04/20 13.48.29],mahasiswa,"Assalamualaikum Wr.Wb. Bu. Selamat siang dan mohon maaf mengganggu waktunya. Terkait diskusi sebelumnya, sudah saya analisis dan saya cantumkan list kata penting maupun yang tidak penting ke dalam dokumen skripsi saya Bu. Untuk analisisnya, yaitu karena banyak fitur yang hanya mewakili 1 dokumen saja sehingga diseleksi maupun tidak itu tidak berpengaruh terhadap akurasi. Kemudian pada threshold 55% akurasi optimal karena pada threshold berikutnya yaitu 55% ke atas banyak sekali bahkan hampir semuanya merupakan fitur yang mewakili 1 dokumen saja. Sehingga akurasi yang dihasilkan pada threshold 55% ke atas tidak lebih optimal dari threshold 55%. Terima kasih sebelumnya Bu🙏",1,1
[07/04/20 14.06.11],dosen,Waalaikumsalam wr wb.,1,1
[07/04/20 14.06.55],dosen,"bagus [MHS], nanti satu dokumen yg memiliki kecenderungan fitur yang dominan tersebut bisa dilampirkan ya.",1,1
[07/04/20 14.07.57],mahasiswa,Oh iya baik Bu kalau begitu. Terima kasih🙏,1,1
[07/04/20 14.09.12],dosen,Sama-sama ,1,1
[07/04/20 14.09.19],dosen,kalau sudah selesai segera ditulis ya,1,1
[07/04/20 14.09.30],dosen,jangan lupa ke pembimbing 2,1,1
[07/04/20 14.09.43],mahasiswa,Iya bu. Baik.,1,1
[07/04/20 14.11.19],mahasiswa,"Oh iya bu, kalau saya mau mengajukan ganti judul apa boleh? Judulnya saya hapus yg “untuk rekomendasi lokasi makanan tradisional” karena kemarin judul tersebut saya adaptasi dari penelitiannya mas [MHS]. Kemudian setelah saya teliti skripsi saya, kalau pakai judul tersebut kurang relevan bu. Bagaimana menurut Ibu?",1,1
[07/04/20 14.13.39],dosen,judulnya rencana diganti apa .,1,1
[07/04/20 14.14.54],mahasiswa,Rencananya saya mau ganti judul menjadi ini Bu “Analisis Sentimen Pada Opini Konsumen Menggunakan Metode Naive Bayes dengan Seleksi Fitur Pearson Correlation Coefficient”,1,1
[07/04/20 14.24.06],dosen,"Boleh,  tak apa",1,1
[07/04/20 14.24.15],dosen,jadi tdk spesifik merujuk ke objeknya,1,1
[07/04/20 14.24.57],mahasiswa,Iya Bu. Baik kalau begitu. Terima kasih Bu.,1,1
[07/04/20 14.25.28],mahasiswa,Ini saya lanjut ke penulisan atau masih ada yang perlu ditambahkan Bu?,1,1
[07/04/20 14.31.40],dosen,iya dilanjutkan ke penulisan saja agar segera ujian,1,1
[07/04/20 14.31.43],dosen,😀,1,1
[07/04/20 14.32.26],mahasiswa,Baik bu. Terima kasih☺️,1,1
[22/04/20 08.11.59],dosen,"Assalamaualaikum wr wb. [MHS], dulu pernah ada di kelas saya atau tidak ya?",1,1
[22/04/20 08.46.08],mahasiswa,Wassalamualaikum wr.wb.Bu. Saya tidak pernah di kelas Ibu dulu.,1,1
[22/04/20 09.07.19],dosen,Baik mbak ..,1,1
[22/04/20 09.07.52],mahasiswa,Iya Bu,1,1
[14/05/20 10.38.43],mahasiswa,"Assalamualaikum Wr.Wb.Bu. Selamat Pagi dan mohon maaf mengganggu waktu Ibu. Saya mau melampirkan dokumen skripsi saya sekiranya Ibu cek terlebih dahulu. Sebelumnya, saya sudah ke dosen 2 dan beliau menyarankan untuk dicek ke Bu  dahulu sebelum diajukan ke semhas. Terima kasih Bu🙏",1,1
[14/05/20 10.39.31],dosen,Waalaikumsalam wr wb,1,1
[14/05/20 10.39.35],dosen,Baik ,1,1
[14/05/20 10.40.59],mahasiswa,Berikut saya lampirkan dokumen saya Bu.,1,1
[14/05/20 10.41.08],mahasiswa,<DOC>,1,1
[14/05/20 11.33.57],dosen,<DOC>,1,1
[14/05/20 11.34.28],dosen,"[MHS] ini beberapa revisi dari saya, dikerjakan dulu revisinya ya. Beberapa krusial termasuk rumusan masalah.",1,1
[14/05/20 11.35.31],dosen,"Oh ya, misalnya kalau sempat nanti coba ditambahkan juga informasi apa saja term-term yang mengandung sentimen positif dan apa saja term-term yang mengandung sentimen negatif.",1,1
[14/05/20 11.36.43],dosen,"kemudian bisa dihubungkan dengan hasil seleksi fitur, seleksi fitur yang ada itu tergolong berapa persen pengaruhnya ke sentimen positif dan berapa persen pengaruhsnya ke sentimen negatif",1,1
[14/05/20 11.38.44],dosen,sekalian buat mempersiapkan ujian nanti,1,1
[14/05/20 11.38.53],dosen,"sebisanya, minggu ini diselesaikan",1,1
[14/05/20 11.39.13],dosen,minggu depan maksimal mendaftar. Senin kalau bisa,1,1
[14/05/20 11.41.11],mahasiswa,Oh iya baik Bu. Akan saya kerjakan. Terima kasih Bu🙏,1,1
[14/05/20 11.41.37],dosen,Sama-sama,1,1
[15/05/20 11.05.35],mahasiswa,"Assalamualaikum Wr.Wb.Bu Selamat siang dan mohon maaf mengganggu waktunya. Terkait revisi dokumen skripsi saya sebelumnya, berikut saya lampirkan dokumen skripsi saya setelah saya perbaiki. Oh iya Bu, sebelumnya untuk tambahan term sentimen positif dan negatif saya letakkan pada halaman lampiran Bu. Terima kasih Bu🙏",1,1
‎[15/05/20 11.05.44],mahasiswa,<DOC>,1,1
[15/05/20 11.21.35],dosen,Waalaikumsalam wr wb. Tujuannya disesuaikan rumusan masalah ya . Sudah itu saja. Silakan diproses lebih lanjut untuk mendaftar semhas,1,1
[15/05/20 11.24.23],mahasiswa,Iya baik Bu. Terima kasih Bu🙏,1,1
[19/05/20 14.01.11],mahasiswa,"Assalamualikum Wr.Wb.Bu. Selamat siang, mohon maaf mengganggu waktu Ibu. Saya mau menginfokan jika saya sudah mengajukan pendaftaran semhas pada filkomapps Bu. Oleh karena itu saya mohon persetujuan Ibu untuk memverifikasi filkomapps saya. Terima kasih Bu🙏",1,1
[19/05/20 14.55.18],dosen,Waalaikumsalam wr wb. Baik nanti saya proses,1,1
[19/05/20 14.56.41],mahasiswa,Baik Bu. Terima kasih🙏,1,1
[19/05/20 15.52.25],dosen,"Sudah, ",1,1
[19/05/20 15.53.35],mahasiswa,Iya Bu. Terima kasih🙏,1,1
[09/06/20 09.22.49],mahasiswa,"Assalamualaikum Wr.Wb Bu. Selamat pagi dan mohon maaf mengganggu waktu Ibu. Saya ingin menginformasikan mengenai pelakasanaan ujian skripsi saya yang akan dilaksanaan pada hari Jumat, 12 Juni 2020 pukul 12.45-14.00 WIB. Saya mengharap konfirmasi Ibu selaku Dosen Pembimbing pada pelaksanaan sidang skripsi saya. Terima kasih sebelumnya🙏 Wassalamualaikum Wr.Wb.",1,1
[09/06/20 09.23.10],dosen,Waalaikumsalam wr wb,1,1
[09/06/20 09.23.13],dosen,Alhamdulillah,1,1
[09/06/20 09.23.19],dosen,InsyaAllah bisa ,1,1
[09/06/20 09.23.23],dosen,Sukses ya,1,1
[09/06/20 09.24.10],mahasiswa,Baik Bu. Terima kasih🙏,1,1
[09/06/20 09.25.39],dosen,Sama-sama ,1,1
[10/06/20 09.01.30],mahasiswa,"Assalamualaikum Wr.Wb.Bu Selamat pagi dan mohon maaf mengganggu waktu Ibu. Saya mau menanyakan perihal skripsi saya. Jadi kemaren setelah saya coba lagi programnya saya baru menyadari jika ada salah satu parameter yg salah saya inputkan, sehingga hasil yang diperoleh tidak sama seperti hasil sebelumnya pada skripsi saya. Namun, hasil yg diperoleh tersebut polanya sama dengan hasil sebelumnya Bu, tetapi angkanya berbeda. Analisis dari hasilnya juga sama karena pola yang sama tersebut. Saya mau bertanya apakah boleh besok saat sidang saya menggunakan skripsi yg sudah saya perbaiki atau tetap menggunakan skripsi yg sudah saya upload pada filkomapps? Terima kasih Bu🙏 Wassalamualaikum Wr.Wb.",1,1
[10/06/20 09.03.50],mahasiswa,Berikut saya lampirkan skripsi saya yg baru Bu ada perubahan pada hasil pengujiannya Bu.,1,1
[10/06/20 09.04.02],mahasiswa,<DOC>,1,1
[10/06/20 11.35.58],dosen,Waalaikumsalam wr wb.,1,1
[10/06/20 11.36.29],dosen,Ditampilkan yang terbaru saja tak apa [MHS]. Bilang saja terus terang kemarin baru ada update,1,1
[10/06/20 11.37.55],mahasiswa,Kalau begitu saat sidang nanti saya beritahu di awal jika menggunakan yg terbaru atau bagaimana Bu?,1,1
[10/06/20 11.38.15],dosen,yang terbaru di bagian hasil kan ya?,1,1
[10/06/20 11.38.22],dosen,nanti pas menjelaskan bab hasil saja dijelaskan,1,1
[10/06/20 11.38.41],mahasiswa,Iyaa Bu bagian hasilnya.,1,1
[10/06/20 11.38.55],mahasiswa,Baik Bu kalau begitu terima kasih🙏,1,1
[11/06/20 13.04.30],mahasiswa,"Assalamualaikum Wr.Wb.Bu. Selamat siang, mohon maaf mengganggu waktu Ibu. Berkaitan dengan pelaksanaan sidang skripsi saya pada hari Jumat tanggal 12 Juni 2020, berikut saya infokan mengenai link untuk pelaksanaan sidang besok dari Ketua Majelis Penguji. https://meet.google.com/bqk-wogc-xxd Terima kasih Bu🙏 Wassalamualaikum Wr.Wb.",1,1
[11/06/20 13.05.09],dosen,Waalaikumsalam wr wb,1,1
[11/06/20 13.05.14],dosen,Baik mbak ,1,1
[11/06/20 13.05.18],dosen,terima kasih informasinya,1,1
[11/06/20 13.05.23],dosen,sukses ya,1,1
[11/06/20 13.05.44],mahasiswa,Iya Bu. Terima kasih🙏,1,1
[12/06/20 13.01.03],dosen,"Saya sedang menghubungi pak [DOSEN], [MHS]",1,1
[12/06/20 13.01.17],dosen,Kemarin beliau sudah merespon kah?,1,1
[12/06/20 13.01.33],mahasiswa,Oh iya Bu. Saya juga barusan menghubungi Pak [DOSEN] lagi.,1,1
[12/06/20 13.01.52],dosen,"Baik, kita tunggu beliau",1,1
[12/06/20 13.01.55],mahasiswa,"Kemarin sudah saya konfirmasi, dan sudah memberi linknya Bu.",1,1
[25/06/20 11.13.23],mahasiswa,"Assalamualaikum Wr.Wb.Bu. Selamat siang, mohon maaf mengganggu waktu Ibu. Terkait revisi skripsi saya setelah sidang, berikut saya lampirkan hasil revisi saya. Sekiranya Ibu bersedia memeriksa terlebih dahulu. Terima kasih Bu🙏Wassalamualaikum Wr.Wb.",1,1
‎[25/06/20 11.13.39],mahasiswa,<DOC>,1,1
[25/06/20 11.13.50],dosen,Waalaikumsalam wr wb.,1,1
[25/06/20 11.13.55],dosen,"Baik [MHS], sebentar ya",1,1
[25/06/20 11.14.31],mahasiswa,Baik Bu🙏,1,1
[25/06/20 13.05.29],dosen,[MHS] saya minta lampiran dari penguji juga ya.😀,1,1
[25/06/20 13.17.31],mahasiswa,Oh iya baik Bu sebentar,1,1
[25/06/20 13.18.29],mahasiswa,Ini lampiran revisi yg ada nilainya Bu?,1,1
‎[25/06/20 13.23.18],mahasiswa,<DOC>,1,1
[25/06/20 17.56.10],dosen,Baik [MHS],1,1
[25/06/20 17.56.17],dosen,maaf saya baru selesai kelas 😀,1,1
[25/06/20 17.59.26],mahasiswa,Iya Bu tidak apa-apa😊,1,1
[25/06/20 18.04.35],dosen,"[MHS], tampaknya revisinya banyak di bagian latar belakang kalau dari penguji ya.",1,1
[25/06/20 18.05.36],dosen,Kemarin [MHS] sudah mencoba mencari metode klasifikasi-klasifikasi apa belum? misal Naive Bayes dengan KNN yang hasilnya Naive Bayes lebih tinggi? Itu bisa buat referensi,1,1
[25/06/20 18.17.00],mahasiswa,Belum Bu untuk perbandingan metode Naive Bayes dengan KNN.,1,1
[25/06/20 18.18.14],mahasiswa,Ini saya tambahkan pada bagian latar belakang ya Bu?,1,1
[25/06/20 18.19.48],dosen,iya [MHS]. Dicoba dulu saja dicari referensinya ya. Nanti ditambahkan dulu.,1,1
[25/06/20 18.20.05],mahasiswa,Baik Bu kalau begitu. Terima kasih🙏,1,1
[25/06/20 18.26.15],dosen,Sama-sama [MHS],1,1
[26/06/20 09.09.45],mahasiswa,"Assalamualaikum Wr.Wb.Bu Selamat pagi, mohon maaf mengganggu waktu Ibu. Berikut lampirkan revisi skripsi saya yg sudah saya tambahkan perbandingan dengan metode lain Bu. Terima kasih🙏 Wassalamualaikum Wr.Wb.",1,1
‎[26/06/20 09.09.58],mahasiswa,<DOC>,1,1
[26/06/20 15.54.01],dosen,Waalaijumsalam wr wb. Sore [MHS],1,1
[26/06/20 15.55.03],dosen,Baik [MHS]. Nanti saya cek ya. Maaf baru merespon saya seharian full. Pagi tadi masih ada rapat.,1,1
[26/06/20 15.57.23],mahasiswa,"Iya Bu, tidak apa-apa.",1,1
[26/06/20 18.31.11],dosen,"[MHS], sudah saya cek, silakan diproses ke tahap selanjutnya ya. Oh ya, dari pas dosen dilihat dulu juga revisinya.",1,1
