timestamp,sender,messages,sentiment_per_chat,sentiment_per_sesi
13/10/20 16.42,dosen,"Mbak, saya hari kamis kebetulan ada agenda mendadak dari pagi, sehingga p0 kita reschedule jumat ya",1,1
13/10/20 16.45,mahasiswa,Baik Pak . Untuk jam nya bagaimana Pak? Saya jam 08:40 - 11:09 ada kelas dan siangnya ada kelas induksi risetnya Pak  dari jam 12:50.,1,1
13/10/20 17.19,dosen,waktu induksi riset itu aja gpp.,1,1
13/10/20 17.25,mahasiswa,Baik Pak . Terimakasih informasinya.,1,1
16/10/20 09.11,mahasiswa,"Selamat Pagi, Pak . Mohon maaf mengganggu waktunya. Saya , salah satu mahasiswi bimbingan bapak, TIF 2017. Siang ini saya akan melaksanakan P0, berikut saya lampirkan proposal yang telah saya perbaiki untuk keperluan P0 siang ini, Pak. Terima kasih banyak. Selamat pagi.",1,1
16/10/20 09.11,mahasiswa,<Media tidak disertakan>,1,1
16/10/20 12.49,mahasiswa,"Selamat siang, pak. Berikut adalah link meet P0 saya https://meet.google.com/wjr-goww-gxe.",1,1
16/10/20 12.59,dosen,mulai 13:30 ya saya masih rapat dgn Kajur,1,1
16/10/20 12.59,dosen,bu dosen direminder juga ya,1,1
16/10/20 13.00,mahasiswa,Baik Pak ,1,1
02/12/20 16.25,mahasiswa,"Selamat Sore, Pak . Mohon maaf mengganggu waktunya. Saya , salah satu mahasiswi bimbingan bapak, TIF 2017. Saya ingin bertanya mengajukan P1 Pak, apakah dilaksanakan sewaktu kelas induksi riset atau bagaimana, Pak? Saya belum mendapat revisi bab 4 dari Bu dosen selaku dosen pembimbing 2 saya. Saya lihat jadwal P1 di filkom apps terakhir hari Jum'at ini sesuai dengan jadwal induksi riset bapak. Terimakasih, pak. Mohon maaf mengganggu waktunya.",1,1
02/12/20 16.26,dosen,"bisa terpisah mbak untuk p1, dengan saya waktu induksi riset saja",1,1
02/12/20 16.27,mahasiswa,"Baik, pak . Untuk proposalnya apa saya kirim ke bapak?",1,1
02/12/20 16.29,dosen,jumat saja mbak sekalian di tunjukkan,1,1
02/12/20 16.30,mahasiswa,"Baik Pak . Terimakasih banyak, Pak.",1,1
12/01/21 13.32,mahasiswa,"Selamat siang, Pak . Saya  salah satu mahasiswi bimbingan skripsi bapak. Saat ini skripsi saya baru sampai tahap P1, saya masih dalam tahap pembuatan prototype, Pak. Saya berencana P2 di minggu ini. Namun apabila dokumen skripsi saya masih belum selesai, dapatkah saya melanjutkan skripsi ini di semester genap, Pak? Dengan bapak dan Bu dosen sebagai pembimbing saya seperti saat ini. Mohon bantuannya Pak. Terimakasih sebelumnya, mohon maaf mengganggu waktunya. Selamat siang.",1,1
12/01/21 14.32,dosen,"walaikumsallam, dikerjakan progres realnya saja, nanti masalah administrasi sistem bisa diatur. yang penting kerjaan skripsinya tidak jauh2 dari timeline target kemarin, jadi semisal semester depan lanjut silahkan saja",1,1
12/01/21 14.42,mahasiswa,"Baik Pak , terimakasih. Akan segera saya selesaikan.",1,1
