timestamp,sender,messages,sentiment_per_chat,sentiment_per_sesi
26/10/20,mahasiswa,"Assalamualaikum pak, Selamat siang, maaf mengganggu waktunya, saya ingin meminta persetujuan dari bapak dalam Filkom Apps terkait dengan Pendaftaran untuk memasuki Seminar Hasil dan Ujian, terima kasih",1,1
26/10/20,dosen,Waalaikumussalam wr. wb. Sudah saya approve.,1,1
26/10/20,mahasiswa,"Baik pak, terima kasih",1,1
18/11/20,mahasiswa,"Assalamualaikum wr wb, Selamat siang pak, maaf mengganggu waktunya, Saya ingin menginformasikan pada bapak, bahwa saya akan menjalani ujian Skripsi pada tanggal: Hari : Jumat, 20 November 2020 Jam : 12.45 - 14.00 WIB Diharapkan bapak bisa hadir dalam ujian skripsi ini, berikut ini juga saya lampirkan undangan dari Filkom Apps.",1,-1
18/11/20,mahasiswa,<DOC>,1,-1
19/11/20,dosen,Waalaikumussalam wrwb. InsyaAllah saya hadir.,1,1
19/11/20,dosen,Silahkan dipersiapkan semaksimal mungkin. Semoga sidang berjalan lancar dengan hasil yang terbaik.,1,1
19/11/20,mahasiswa,"Baik pak, terima kasih banyak",1,1
20/11/20,mahasiswa,"Assalamualaikum pak, terima kasih sudah membimbing saya sampai di tahap ujian ini, mohon maaf apabila pada ujian tadi, masih belum maksimal dari jawaban saya, saya akan perbaiki skripsi saya sesuai dengan yang sudah diminta ",1,1
20/11/20,dosen,"Waalaikumussalam wrwb, selamat... Silahkan segera diselesaikan revisinya.",1,1
20/11/20,mahasiswa,"Terima kasih pak, akan saya selesaikan revisinya, mohon bimbingannya ya pak ",1,1
04/12/20,mahasiswa,"Assalamualaikum pak, selamat sore, maaf menganggu waktunya, saya ingin menyampaikan bahwa saya sudah mengirimkan dokumen skripsi yang sudah saya revisi menurut form dari dosen penguji, ke email bapak, mohon koreksi dan masukannya apabila ada salah dan kurang dalam revisi yang sudah saya kerjakan, Terima kasih.",1,-1
08/12/20,mahasiswa,"Assalamualaikum pak , selamat siang, maaf mengganggu waktunya, saya ingin menyampaikan bahwa saya sudah mengirimkan dokumen skripsi yang sudah saya revisi menurut form dari dosen penguji, ke email bapak, mohon koreksi dan masukannya, mengingat batas revisi saya adalah 20 Desember ini, agar saya bisa mencetak hardcopynya dan segera menyerahkan berkas tersebut ke akademik tepat waktu, mohon bantuan dan bimbingannya pak, terima kasih ",1,1
08/12/20,dosen,"Waalaikumussalam wrwb, silahkan ditunggu email balasannya, masih dalam antrian.",1,1
08/12/20,mahasiswa,"Baik pak, terima kasih atas informasinya",1,1
10/12/20,mahasiswa,"Assalamualaikum pak , selamat pagi, maaf mengganggu waktunya, terkait dengan revisi skripsi saya, saya ingin meminta bapak untuk memberikan tanda tangan pada lembar pengesahan dalam dokumen skripsi saya, agar saya dapat melanjutkan ke tahap proses pencetakan dokumen. Terima kasih.",1,1
10/12/20,mahasiswa,<DOC>,1,1
10/12/20,dosen,Waalaikumussalam wr.wb.,1,1
10/12/20,dosen,<DOC>,1,1
10/12/20,mahasiswa,"Terima kasih pak, untuk tanda tangannya",1,1
17/12/20,mahasiswa,"Assalamualaikum pak [DOSEN], selamat sore, maaf menganggu waktunya, saya ingin menyampaikan bahwa saya sudah melakukan upload file dokumen akhir skripsi pada filkom apps, dan saya ingin meminta bapak untuk memberikan persetujuan dalam apps tersebut, terima kasih.",1,-1
18/12/20,dosen,Waalaikumussalam wrwb,1,1
18/12/20,mahasiswa,"Selamat siang pak , maaf mengganggu waktunya, saya ingin meminta tandatangan bapak untuk form S2-16 dan SC2-17, untuk keperluan yudisium dan persetujuan unggah makalah skripsi, terima kasih.",1,1
18/12/20,mahasiswa,<DOC>,1,1
18/12/20,mahasiswa,<DOC>,1,1
18/12/20,dosen,<DOC>,1,1
18/12/20,dosen,<DOC>,1,1
20/12/20,mahasiswa,"Baik pak, terimakasih untuk tanda tangannya",1,1
21/12/20,mahasiswa,"Selamat siang pak, maaf mengganggu waktunya, saya ingin bertanya terkait dokumen skripsi dan artefaknya, apakah perlu diserahkan kepada bapak? Terimakasih",1,-1
21/12/20,dosen,Diunggah di FILKOM Apps saja,1,-1
21/12/20,mahasiswa,"Baik pak, sudah saya unggah di FILKOM Apps, terkait dengan dokumen skripsinya",1,-1
21/12/20,mahasiswa,"Terkait untuk pendaftaran yudisium, saya juga ingin meminta tanda tangan bapak untuk form SC 2-18, pada nomor 3a, dan 4a, terimakasih",1,-1
21/12/20,mahasiswa,<DOC>,1,-1
22/12/20,mahasiswa,"Selamat siang pak , maaf menganggu waktunya, saya ingin meminta tanda tangan bapak, pada form SC2-18, untuk nomor 3a dan 4a, untuk keperluan pendaftaran yudisium, terimakasih.",1,1
22/12/20,mahasiswa,<DOC>,1,1
22/12/20,dosen,<DOC>,1,1
22/12/20,mahasiswa,"Baik pak, terimakasih untuk tandatangannya",1,1
22/12/20,dosen,Sama2,1,1
