timestamp,sender,messages,sentiment_per_chat,sentiment_per_sesi
23/07/20,mahasiswa,"Assalamualaikum, Selamat pagi pak, maaf menganggu, saya [MHS], mahasiswa Teknik Informatika angkatan 2016, apakah bapak pada hari ini ada waktu kosong? Saya ingin melakukan konsultasi terkait Skripsi saya yang berjudul ""Pengembangan Domain Specific Language pada Aplikasi CRUD Berbasis Web"" untuk persiapan menuju P2, berikut ini saya lampirkan dokumen skripsi saya, Terima kasih",-1,-1
23/07/20,dosen,Minat apa mas ?,-1,-1
23/07/20,mahasiswa,Keminatan saya Rekayasa Perangkat Lunak pak,1,-1
23/07/20,dosen,Literaturnya ada yg terindex scopus ?,1,-1
23/07/20,mahasiswa,"Ada pak, yaitu: Kosar, Tomaž & Bohra, Sudev & Mernik, Marjan. (2015). Domain-Specific Languages: A Systematic Mapping Study. Information and Software Technology.",1,-1
23/07/20,mahasiswa,referensi dari scopus lainnya ada dari: Computer Science and Information Systems,1,-1
23/07/20,mahasiswa,"Kosar, T., Oliveira, N., Mernik, M., Pereira, V. J., Črepinšek, M., & Da, C. D.,2015. Comparing general-purpose and domain-specific languages: An empirical study. Computer Science and Information Systems, 247-264.",1,-1
29/07/20,mahasiswa,"Assalamualaikum, Selamat siang pak, maaf menganggu, saya [MHS], mahasiswa Teknik Informatika angkatan 2016, Saya ingin meminta waktu kesediaan bapak untuk bisa melakukan verifikasi terhadap tahap P2 pada skripsi saya yang berjudul ""Pengembangan Domain Specific Language pada Aplikasi CRUD berbasis Web"" dalam Filkom Apps, Terimakasih",1,-1
03/08/20,mahasiswa,"Assalamualaikum, Selamat pagi pak, maaf menganggu, saya [MHS], mahasiswa Teknik Informatika angkatan 2016, Saya ingin meminta waktu kesediaan bapak untuk bisa melakukan verifikasi penilaian terhadap tahap P2 pada skripsi saya yang berjudul ""Pengembangan Domain Specific Language pada Aplikasi CRUD berbasis Web"" dalam Filkom Apps, berikut ini saya lampirkan dokumen skripsi saya. Skripsi saya saat ini sudah memasuki tahap pengujian, Terimakasih",1,-1
03/08/20,mahasiswa,<DOC>,1,-1
04/08/20,mahasiswa,"Assalamualaikum, Selamat siang pak, maaf menganggu, saya [MHS], mahasiswa Teknik Informatika angkatan 2016, Saya ingin meminta waktu kesediaan bapak untuk bisa melakukan verifikasi terhadap tahap P2 pada skripsi saya yang berjudul ""Pengembangan Domain Specific Language pada Aplikasi CRUD berbasis Web"" dalam Filkom Apps, berikut ini saya lampirkan dokumen skripsi saya. Skripsi saya saat ini sudah memasuki tahap pengujian, Terimakasih",1,-1
04/08/20,mahasiswa,<DOC>,1,-1
06/08/20,mahasiswa,<DOC>,1,-1
06/08/20,mahasiswa,"Assalamualaikum, Selamat siang pak, maaf menganggu, saya , mahasiswa Teknik Informatika angkatan 2016, Saya ingin menyampaikan progress skripsi saya yang berjudul ""Pengembangan Domain Specific Language pada Aplikasi CRUD berbasis Web"" Skripsi saya saat ini sudah memasuki tahap pengujian whitebox, dan hasilnya 100% valid, Terimakasih",1,-1
06/08/20,dosen,programnya pakai apa mas ?,1,-1
06/08/20,mahasiswa,pakai bahasa PHP pak,1,-1
06/08/20,dosen,dospem 1 nya siapa ?,1,-1
06/08/20,mahasiswa,"Dospem 1 nya bapak [MHS], pak",1,-1
06/08/20,dosen,data yg digunakan ada berapa ?,1,-1
06/08/20,mahasiswa,"untuk data nya saya memakai contoh dari jurnal, 1 data dari jurnal tersebut",1,-1
06/08/20,mahasiswa,"Sekiranya apakah ada yang perlu saya tambahkan pada Skripsi saya, pak?",1,-1
07/08/20,mahasiswa,"Assalamualaikum, Selamat siang pak, maaf menganggu, saya [MHS], mahasiswa Teknik Informatika angkatan 2016, Saya ingin meminta waktu kesediaan bapak untuk bisa melakukan verifikasi penilaian terhadap tahap P2 pada skripsi saya yang berjudul ""Pengembangan Domain Specific Language pada Aplikasi CRUD berbasis Web"" dalam Filkom Apps, untuk melengkapi penilaian P2 yang sudah dilakukan oleh Bapak dosen, selaku dosen pembimbing 1 saya. Skripsi saya membahas tentang pengembangan Domain Specific Language, yang nantinya diubah menjadi suatu source code aplikasi CRUD (Create, Read, Update, Delete) dalam bahasa pemrograman PHP, dengan menggunakan code generator, yang dibuat menggunakan bahasa pemrograman Xtend. Berikut ini saya lampirkan dokumen skripsi saya. Skripsi saya saat ini sudah memasuki tahap pengujian, Terimakasih",1,-1
07/08/20,mahasiswa,<DOC>,1,-1
10/08/20,mahasiswa,"Assalamualaikum, Selamat pagi pak, maaf menganggu, saya [MHS], mahasiswa Teknik Informatika angkatan 2016, Saya ingin meminta waktu kesediaan bapak untuk bisa melakukan verifikasi penilaian terhadap tahap P2 pada skripsi saya yang berjudul ""Pengembangan Domain Specific Language pada Aplikasi CRUD berbasis Web"" dalam Filkom Apps, untuk melengkapi penilaian P2 yang sudah dilakukan oleh Bapak dosen, selaku dosen pembimbing satu pada 24 Juli 2020. Berikut ini saya lampirkan dokumen skripsi saya. Skripsi saya saat ini sudah memasuki tahap pengujian, Terimakasih",1,-1
10/08/20,mahasiswa,<DOC>,1,-1
10/08/20,mahasiswa,"Assalamualaikum, Selamat siang pak, maaf menganggu, saya [MHS], mahasiswa Teknik Informatika angkatan 2016, Saya ingin konsultasi untuk bisa verifikasi P2, dan juga menyampaikan progress skripsi saya yang berjudul ""Pengembangan Domain Specific Language pada Aplikasi CRUD berbasis Web"" Skripsi saya saat ini sudah memasuki tahap pengujian, yaitu pengujian whitebox, dan hasilnya 100% valid, Untuk pengujian blackbox nya, sedang dalam pembuatan, mungkin bapak bisa menambahkan koreksi atau ada saran untuk Skripsi saya ini, Terimakasih",-1,-1
11/08/20,mahasiswa,<DOC>,1,-1
11/08/20,mahasiswa,"Assalamualaikum, Selamat siang pak, maaf menganggu, saya [MHS], mahasiswa Teknik Informatika angkatan 2016, Saya ingin konsultasi untuk bisa verifikasi P2, dan juga menyampaikan progress skripsi saya yang berjudul ""Pengembangan Domain Specific Language pada Aplikasi CRUD berbasis Web"" Skripsi saya saat ini sudah memasuki tahap pengujian, yaitu pengujian whitebox, dan hasilnya 100% valid, Untuk pengujian blackbox nya, sedang dalam pembuatan, mungkin bapak bisa menambahkan koreksi atau ada saran untuk Skripsi saya ini, Terimakasih",1,-1
12/08/20,mahasiswa,<DOC>,1,1
12/08/20,mahasiswa,"Assalamualaikum, Selamat siang pak, maaf menganggu, saya [MHS], mahasiswa Teknik Informatika angkatan 2016, Saya ingin menyampaikan progress skripsi saya yang berjudul ""Pengembangan Domain Specific Language pada Aplikasi CRUD berbasis Web"" Skripsi saya saat ini sudah memasuki tahap pengujian whitebox, dan hasilnya 100% valid, dan saat ini sedang dilakukan pengujian Blackbox dan sedang menuju Bab 7, Terimakasih",1,1
12/08/20,mahasiswa,"Assalamualaikum, Selamat siang pak, maaf menganggu, saya [MHS], mahasiswa Teknik Informatika angkatan 2016, apakah bapak pada hari ini ada waktu kosong? Saya ingin melakukan konsultasi untuk menuju tahap P2 terkait Skripsi saya yang berjudul ""Pengembangan Domain Specific Language pada Aplikasi CRUD berbasis Web"", saat ini progress Skripsi saya sudah dalam Pengujian, dan akan masuk ke bab 7, Terimakasih",-1,1
12/08/20,dosen,"ya mas, sy baca nya dulu",1,1
12/08/20,mahasiswa,Baik pak,1,1
19/08/20,mahasiswa,"Assalamualaikum, Selamat siang pak, maaf menganggu, saya [MHS], mahasiswa Teknik Informatika angkatan 2016, apakah bapak pada hari ini ada waktu kosong? Saya ingin meminta waktu bapak untuk memberikan verifikasi untuk tahap P2 terkait Skripsi saya yang berjudul ""Pengembangan Domain Specific Language pada Aplikasi CRUD berbasis Web"", saat ini progress Skripsi saya sudah dalam Pengujian, dan akan masuk ke bab 7, Terimakasih",1,-1
01/09/20,mahasiswa,"Assalamualaikum, Selamat siang pak, maaf menganggu, saya [MHS], mahasiswa Teknik Informatika angkatan 2016, apakah bapak pada hari ini ada waktu kosong? Saya ingin meminta waktu bapak untuk memberikan penilaian, untuk bisa melengkapi penilaian pada tahap P2 terkait Skripsi saya yang berjudul ""Pengembangan Domain Specific Language pada Aplikasi CRUD berbasis Web"", saat ini progress Skripsi saya sudah dalam Pengujian, dan akan masuk ke bab 7, Terimakasih",1,-1
02/09/20,mahasiswa,<DOC>,1,-1
02/09/20,mahasiswa,"Assalamualaikum, Selamat pagi pak, maaf menganggu, saya [MHS], mahasiswa Teknik Informatika angkatan 2016, Saya ingin menyampaikan progress skripsi saya dari bab 1 sampai 7, Terimakasih",1,-1
03/09/20,mahasiswa,"Assalamualaikum, Selamat pagi pak, maaf menganggu, saya [MHS], mahasiswa Teknik Informatika angkatan 2016, Saya ingin menyampaikan progress skripsi saya dari bab 1 sampai 7, Terimakasih",1,-1
03/09/20,mahasiswa,<DOC>,1,-1
03/09/20,mahasiswa,"Assalamualaikum, Selamat siang pak, maaf menganggu, saya , mahasiswa Teknik Informatika angkatan 2016, apakah bapak pada hari ini ada waktu kosong? Saya ingin meminta waktu bapak untuk memberikan penilaian, untuk bisa melengkapi penilaian pada tahap P2 terkait Skripsi saya yang berjudul ""Pengembangan Domain Specific Language pada Aplikasi CRUD berbasis Web"", saat ini progress Skripsi saya sudah dalam Pengujian, dan akan masuk ke bab 7, Terimakasih",-1,-1
10/09/20,mahasiswa,"Assalamualaikum, Selamat siang pak, maaf menganggu, saya [MHS], mahasiswa Teknik Informatika angkatan 2016, apakah bapak pada hari ini ada waktu kosong? Saya ingin meminta waktu bapak untuk memberikan penilaian, untuk bisa melengkapi penilaian pada tahap P2 terkait Skripsi saya yang berjudul ""Pengembangan Domain Specific Language pada Aplikasi CRUD berbasis Web"", Terimakasih",1,-1
24/09/20,mahasiswa,<DOC>,1,-1
24/09/20,mahasiswa,"Assalamualaikum, Selamat siang pak, maaf menganggu, saya [MHS], mahasiswa Teknik Informatika angkatan 2016, apakah bapak pada hari ini ada waktu kosong? Saya ingin meminta waktu bapak untuk memberikan penilaian, untuk bisa melengkapi penilaian pada tahap P2 terkait Skripsi saya yang berjudul ""Pengembangan Domain Specific Language pada Aplikasi CRUD berbasis Web"", berikut ini saya lampirkan skripsi saya, yang sudah mencapai bab 7, Terimakasih",1,-1
14/10/20,mahasiswa,<DOC>,1,-1
14/10/20,mahasiswa,"Assalamualaikum, Selamat pagi pak, maaf menganggu, saya [MHS], mahasiswa Teknik Informatika angkatan 2016, ingin memberi laporan bahwa tahap skripsi saya sudah sampai pada membuat jurnal, pada Skripsi saya yang berjudul ""Pengembangan Domain Specific Language pada Aplikasi CRUD berbasis Web"", berikut ini saya lampirkan jurnal saya, yang sudah saya buat. Mohon bapak bisa memberikan koreksi dan saran apabila masih ada kekurangan pada jurnal ini, Terima kasih",1,-1
14/10/20,dosen,Ya mas,1,-1
14/10/20,dosen,Waalaikumsalam,1,-1
14/10/20,mahasiswa,"Pak, saya ingin bertanya, untuk tahap P2, apakah bapak bisa kiranya melengkapi penilaian dalam filkom apps? Terima kasih",1,-1
15/10/20,mahasiswa,"Assalamualaikum, Selamat siang pak, maaf menganggu, saya , mahasiswa Teknik Informatika angkatan 2016, ingin memberi laporan bahwa tahap skripsi saya sudah sampai pada membuat jurnal, pada Skripsi saya yang berjudul ""Pengembangan Domain Specific Language pada Aplikasi CRUD berbasis Web"", terkait dengan tahap P2, apakah bapak bisa melengkapi verifikasi penilaian pada Filkom Apps saya, mengingat dari Pak dosen sendiri selaku dosen pembimbing 1 sudah memberikan penilaian pada tahap P2 bulan Agustus kemarin, Terima kasih",1,-1
16/10/20,mahasiswa,"Assalamualaikum, selamat pagi pak, maaf mengganggu waktunya, ingin memberi informasi bahwa skripsi saya sudah mencapai bab 1-7, dan saya juga sudah membuat jurnal untuk skripsi saya, untuk tahap P2, apakah bapak sekiranya ada waktu untuk bisa memberikan verifikasi penilaian dalam Filkom Apps, mengingat dari pak dosen sendiri selaku dosen pembimbing 1 sudah memberikan penilaian pada tahap P2 saya, pada bulan Agustus kemarin, Terima kasih",1,-1
19/10/20,mahasiswa,"Assalamualaikum wr wb. Selamat pagi Pak, Saya , mahasiswa semester akhir Teknik Informatika UB bimbingan skripsi Bapak, mohon bantuan Bapak untuk memberikan verifikasi penilaian P2 pada skripsi saya, dimohon dengan sangat ya Pak, karena orangtua saya terkendala sulitnya bisnis pada situasi covid saat ini, dan mereka menghendaki agar supaya saya segera lulus pada semester ini, karena semester depan sangat berat untuk mereka, membiayai uang kuliah saya, saya memohon dengan sangat pada Bapak, agar saya bisa melanjutkan ke tahap seminar hasil pada semester ini, atas perhatian dan pertolongan Bapak, saya ucapkan terima kasih. Salam hormat,  [MHS]",1,1
19/10/20,mahasiswa,"Assalamualaikum wr wb. Selamat siang Pak, Saya , mahasiswa semester akhir Teknik Informatika UB bimbingan skripsi Bapak, mohon bantuan Bapak untuk memberikan verifikasi penilaian P2 pada skripsi saya, dimohon dengan sangat pak, karena orangtua saya terkendala sulitnya bisnis pada situasi covid saat ini, dan mereka menghendaki agar supaya saya segera lulus pada semester ini, karena semester depan sangat berat untuk mereka, membiayai uang kuliah saya, saya memohon dengan sangat pada Bapak, agar saya bisa melanjutkan ke tahap seminar hasil pada semester ini, atas perhatian dan pertolongan Bapak, saya ucapkan terima kasih. Salam hormat, [MHS]",-1,1
19/10/20,dosen,Ya mas,1,1
19/10/20,mahasiswa,"baik pak, terima kasih",1,1
19/10/20,dosen,"Utk di apps kok tdk ada info apa"" ya mas",1,1
19/10/20,dosen,<DOC>,1,1
19/10/20,mahasiswa,<DOC>,1,1
19/10/20,mahasiswa,<DOC>,1,1
19/10/20,mahasiswa,<DOC>,1,1
19/10/20,mahasiswa,Di apps saya sudah muncul keterangan seperti ini pak,1,1
19/10/20,dosen,silakan di cek mas,1,1
19/10/20,dosen,<DOC>,1,1
19/10/20,mahasiswa,"baik pak, terimakasih banyak",1,1
22/10/20,mahasiswa,"Assalamualaikum pak, selamat sore, maaf menganggu, saya [MHS], mahasiswa bimbingan skripsi bapak, ingin meminta tandatangan untuk logbook skripsi saya sebagai syarat untuk mendaftar seminar hasil skripsi saya, terima kasih",1,-1
22/10/20,mahasiswa,<DOC>,1,-1
23/10/20,mahasiswa,<DOC>,1,-1
23/10/20,mahasiswa,"Assalamualaikum wr wb. Selamat pagi Pak, Saya [MHS], mahasiswa semester akhir Teknik Informatika UB bimbingan skripsi Bapak, mohon bantuan Bapak untuk memberikan tandatangan pada logbook skripsi, karena logbook ini akan saya gunakan untuk melengkapi berkas untuk mendaftar seminar hasil pada hari ini, atas perhatian dan pertolongan Bapak, saya ucapkan terima kasih. Salam hormat, [MHS]",-1,-1
23/10/20,mahasiswa,<DOC>,-1,-1
23/10/20,mahasiswa,"Assalamualaikum pak, selamat sore, maaf menganggu waktunya, saya [MHS], ingin meminta bantuan bapak, untuk memberikan tandatangan pada file logbook skripsi saya, untuk bisa melengkapi berkas yang akan saya pakai untuk mendaftar seminar hasil skripsi saya, atas perhatiannya Terima kasih",-1,-1
26/10/20,mahasiswa,"Assalamualaikum wr wb. Selamat pagi Pak, Saya [MHS], maaf menganggu waktunya, mahasiswa semester akhir mohon bantuan Bapak untuk memberikan tandatangan pada logbook skripsi, karena logbook ini akan saya gunakan untuk melengkapi berkas untuk mendaftar seminar hasil pada hari ini, atas perhatian dan pertolongan Bapak, saya ucapkan terima kasih. Salam hormat, [MHS]",1,1
26/10/20,mahasiswa,<DOC>,1,1
26/10/20,dosen,"Ya mas, insyaalloh jam 13.00 an bisa bimbingan",-1,1
26/10/20,mahasiswa,"Baik pak, terimakasih banyak untuk informasinya",1,1
26/10/20,mahasiswa,"Assalamualaikum wr wb. Selamat siang Pak, Saya [MHS], maaf menganggu waktunya, mahasiswa semester akhir mohon bantuan Bapak untuk memberikan tandatangan pada logbook skripsi, karena logbook ini akan saya gunakan untuk melengkapi berkas untuk mendaftar seminar hasil pada hari ini, atas perhatian dan pertolongan Bapak, saya ucapkan terima kasih.",1,1
26/10/20,mahasiswa,"Saya juga meminta persetujuan dari bapak dalam Filkom Apps untuk Pendaftaran Semhas, pak",1,1
26/10/20,dosen,ini logbooknya mas,1,1
26/10/20,dosen,<DOC>,1,1
26/10/20,dosen,itu programnya 100% buat sendiri ?,1,1
26/10/20,mahasiswa,"iya pak, saya buat sendiri, dan juga ada sedikit konsul kepada pak dosen",1,1
26/10/20,mahasiswa,"Terimakasih pak, sudah menandatangani logbook saya",1,1
27/10/20,mahasiswa,"Assalamualaikum wr wb. Selamat pagi Pak, Saya [MHS], mahasiswa bimbingan bapak, maaf menganggu waktunya, mohon bantuan Bapak untuk memberikan persetujuan pada Filkom Apps, untuk bisa mendaftar seminar hasil pada hari ini, atas perhatian dan pertolongan Bapak, saya ucapkan terima kasih.",1,-1
27/10/20,mahasiswa,"Assalamualaikum wr wb. Selamat sore Pak, Saya [MHS], mahasiswa bimbingan bapak, maaf menganggu waktunya, mohon bantuan Bapak untuk memberikan persetujuan pada Filkom Apps, untuk bisa mendaftar seminar hasil pada hari ini, atas perhatian dan pertolongan Bapak, saya ucapkan terima kasih.",-1,-1
18/11/20,mahasiswa,"Assalamualaikum wr wb, Selamat siang pak, maaf mengganggu waktunya, saya [MHS] dari Teknik Informatika FILKOM'16. Saya ingin menginformasikan pada bapak, bahwa saya akan menjalani ujian skripsi saya yang akan diadakan pada: Hari : Jumat, 20 November 2020 Jam : 12.45 - 14.00 WIB Diharapkan kehadiran bapak sebagai dosen pembimbing saya, untuk dapat hadir dalam ujian skripsi saya ini. Berikut ini juga saya lampirkan undangan dari Filkom Apps. Sekian dan terima kasih.",1,1
18/11/20,mahasiswa,<DOC>,1,1
18/11/20,dosen,Ya mas insyaalloh,1,1
18/11/20,mahasiswa,"Baik pak, terima kasih",1,1
20/11/20,mahasiswa,"Assalamualaikum pak, saya [MHS], saya ingin mengucapkan terima kasih banyak atas bimbingannya selama ini hingga berada di tahap selesainya ujian skripsi ini, mohon bimbingannya dan bantuannya pak dalam mengerjakan revisi skripsi ini, terimakasih pak 🙏",1,1
20/11/20,dosen,"Waalaikumsalam, ya mas",1,1
07/12/20,mahasiswa,<DOC>,1,-1
07/12/20,mahasiswa,"Assalamualaikum pak, selamat siang, saya [MHS], maaf mengganggu waktunya, berikut ini saya lampirkan dokumen hasil revisi Skripsi saya setelah ujian skripsi pada tanggal 20 November 2020. Mohon bantuan dari bapak, berupa masukan atau koreksi, pada hasil revisi skripsi saya ini. Terima kasih pak.",1,-1
08/12/20,mahasiswa,<DOC>,1,-1
08/12/20,mahasiswa,"Assalamualaikum pak, selamat siang, saya [MHS], maaf mengganggu waktunya, berikut ini saya lampirkan dokumen hasil revisi Skripsi saya setelah ujian skripsi pada tanggal 20 November 2020. Mohon bantuan dari bapak, berupa masukan atau koreksi, pada hasil revisi skripsi saya ini. Terima kasih pak.",1,-1
10/12/20,mahasiswa,"Assalamualaikum pak, selamat pagi, saya [MHS], maaf mengganggu waktunya, berikut ini saya lampirkan dokumen hasil revisi Skripsi saya setelah ujian skripsi pada tanggal 20 November 2020. Mohon bantuan dari bapak, untuk bisa memberikan tandatangan dalam lembar pengesahan pada dokumen skripsi saya ini, agar saya dapat melanjutkan ke proses pencetakan dokumen. Terima kasih pak.",1,1
10/12/20,mahasiswa,<DOC>,1,1
10/12/20,dosen,"yang dikirim yg perlu di tanda tangani aja mas, biasanya 1 atau 2 lembar pdf aja",1,1
10/12/20,mahasiswa,"Baik pak, akan saya kirimkan ulang",1,1
10/12/20,mahasiswa,<DOC>,1,1
10/12/20,dosen,Ini mas,1,1
10/12/20,dosen,<DOC>,1,1
10/12/20,mahasiswa,"Baik pak, terima kasih banyak.",1,1
17/12/20,mahasiswa,"Assalamualaikum pak [DOSEN], selamat sore, maaf menganggu waktunya pak, saya ingin menyampaikan bahwa saya sudah melakukan upload file dokumen akhir skripsi pada filkom apps, dan saya ingin meminta bapak untuk memberikan persetujuan dalam apps tersebut, karena mengingat batas revisinya pada tanggal 20 Desember ini, terima kasih.",1,-1
21/12/20,mahasiswa,"Assalamualaikum pak [DOSEN], selamat pagi, maaf menganggu waktunya, saya ingin meminta tandatangan dari bapak, untuk form SC 2-16, dan SC2-17, untuk keperluan pendaftaran yudisium dan persetujuan unggah skripsi, terima kasih.",1,-1
21/12/20,mahasiswa,<DOC>,1,-1
21/12/20,mahasiswa,<DOC>,1,-1
22/12/20,mahasiswa,"Assalamualaikum pak [DOSEN], selamat siang, saya [MHS], maaf menganggu waktunya, saya ingin meminta tandatangan dari bapak, untuk form SC 2-16, dan SC2-17, untuk keperluan pendaftaran yudisium dan persetujuan unggah skripsi, terima kasih.",1,-1
22/12/20,mahasiswa,<DOC>,1,-1
22/12/20,mahasiswa,<DOC>,1,-1
22/12/20,dosen,"ya, ini mas",1,-1
22/12/20,dosen,<DOC>,1,-1
22/12/20,dosen,<DOC>,1,-1
22/12/20,mahasiswa,"Baik pak, terima kasih untuk tanda tangannya",1,-1
22/12/20,dosen,ya mas,1,-1
22/12/20,mahasiswa,"Pak [DOSEN], saya ingin bertanya, terkait dengan penyerahan artefak skripsi, apakah perlu diserahkan ke bapak? Dalam bentuk hardcopy atau softcopy ya pak?",1,-1
22/12/20,dosen,"soft aja mas, dikirim di WA ini",1,-1
22/12/20,mahasiswa,<DOC>,1,-1
22/12/20,mahasiswa,"Baik pak, sudah saya kirimkan",1,-1
22/12/20,mahasiswa,<DOC>,1,-1
22/12/20,mahasiswa,"Terkait dengan pendaftaran yudisium, saya juga ingin meminta tandatangan bapak, dalam form ini, pada nomor 3b dan 4b, sebagai syarat untuk pendaftaran yudisium, terima kasih pak.",1,-1
23/12/20,mahasiswa,"Assalamualaikum pak, selamat siang, saya [MHS], maaf mengganggu, terkait dengan pendaftaran yudisium, saya jingin meminta tandatangan bapak, dalam form ini, pada nomor 3b dan 4b, sebagai syarat untuk pendaftaran yudisium, terima kasih pak.",1,-1
23/12/20,mahasiswa,<DOC>,1,-1
23/12/20,mahasiswa,"Assalamualaikum pak, selamat siang, saya [MHS], maaf mengganggu, terkait dengan pendaftaran yudisium, saya ingin meminta tandatangan bapak, dalam form ini, pada nomor 3b dan 4b, sebagai syarat untuk pendaftaran yudisium, terima kasih pak.",-1,-1
23/12/20,mahasiswa,<DOC>,-1,-1
24/12/20,mahasiswa,"Assalamualaikum pak, selamat pagi, saya [MHS], maaf mengganggu, terkait dengan pendaftaran yudisium, saya ingin meminta tandatangan bapak, dalam form ini, pada nomor 3b dan 4b, sebagai syarat untuk pendaftaran yudisium, terima kasih pak.",1,-1
24/12/20,mahasiswa,<DOC>,1,-1
24/12/20,mahasiswa,"Assalamualaikum pak, selamat siang, saya [MHS], maaf mengganggu, saya meminta bantuan bapak, terkait dengan pendaftaran yudisium, saya ingin meminta bapak untuk memberikan tandatangan bapak, dalam form ini, pada nomor 3b dan 4b, untuk melengkapi form pendaftaran yudisium, untuk softcopy skripsinya, saya akan sertakan juga dalam WA ini, terima kasih pak.",-1,-1
24/12/20,mahasiswa,<DOC>,-1,-1
24/12/20,mahasiswa,<DOC>,-1,-1
29/12/20,mahasiswa,"Assalamualaikum pak, selamat siang, saya [MHS], maaf mengganggu, saya meminta bantuan bapak, terkait dengan pendaftaran yudisium, saya ingin meminta bapak untuk memberikan tandatangan bapak, dalam form ini, pada nomor 3b dan 4b, untuk melengkapi form pendaftaran yudisium, untuk softcopy skripsinya, saya akan sertakan juga dalam WA ini, terima kasih pak.",1,1
29/12/20,mahasiswa,<DOC>,1,1
29/12/20,dosen,"Ya, ini mas",1,1
29/12/20,dosen,<DOC>,1,1
29/12/20,mahasiswa,"Baik pak, terimakasih",1,1
29/12/20,mahasiswa,"Berikut ini saya lampirkan softcopy skripsi saya, terima kasih",1,1
29/12/20,mahasiswa,<DOC>,1,1
