timestamp,sender,messages,sentiment_per_chat,sentiment_per_sesi
[14/04/20 09.09.58],mahasiswa,"Assalamualaikum Wr.Wb. Pak. Selamat pagi dan mohon maaf mengganggu. Terkait revisi dokumen yang kemarin Bapak infokan, saya sudah mengerjakannya Pak. Kira-kira kapan saya dapat berkonsultasi dengan Bapak terkait penulisan dokumen skripsi saya? Berikut saya lampirkan dokumen skripsi saya. Terima kasih Pak🙏 ",1,-1
‎[14/04/20 09.10.10],mahasiswa,<document omitted>,1,-1
[15/04/20 09.01.15],mahasiswa,"Assalamualaikum Wr.Wb. Pak. Selamat pagi dan mohon maaf mengganggu. Terkait revisi dokumen yang kemarin Bapak infokan, saya sudah mengerjakannya Pak. Kira-kira kapan saya dapat berkonsultasi lagi dengan Bapak? Terima kasih🙏",1,1
[15/04/20 10.18.30],dosen,"InsyaAllah lusa ya, ini masih buat persiapan perkuliahan daring.",1,1
[15/04/20 10.25.31],mahasiswa,Baik Pak kalau begitu. Terima kasih🙏,1,1
[17/04/20 10.17.41],mahasiswa,"Assalamualaikum Wr.Wb. Pak. Selamat pagi dan mohon maaf mengganggu waktu Bapak. Terkait konsultasi dokumen skripsi saya hari ini, bagaimana ya Pak? Terima kasih🙏",1,1
[17/04/20 10.26.19],dosen,"InsyaAllah Nanti setelah sholat jumat, masih beberapa hal yg perlu diperbaiki.",1,1
[17/04/20 10.26.48],mahasiswa,Oh iya baik Pak. Terima kasih🙏,1,1
[17/04/20 13.00.05],mahasiswa,"Assalamualaikum Wr.Wb. Pak. Selamat siang dan mohon maaf mengganggu waktu Bapak. Terkait konsultasi dokumen skripsi saya, apakah saya bisa bimbingan dengan Bapak sekarang? Terima kasih🙏",1,1
[17/04/20 13.03.43],dosen,"To join the video meeting, click this link: https://meet.google.com/rjk-nefg-omx. Otherwise, to join by phone, dial +1 510-957-3288 and enter this PIN: 317 013 661#",1,1
[20/04/20 09.35.16],mahasiswa,"Assalamualaikum Wr.Wb. Pak. Selamat pagi dan mohon maaf mengganggu. Terkait revisi dokumen skripsi saya, kira-kira kapan saya dapat berkonsultasi dengan Bapak lagi mengenai penulisan dokumen skripsi saya? Terima kasih Pak🙏",1,-1
[20/04/20 10.17.03],dosen,sdr kirim dulu saja perubahannya.,-1,-1
[20/04/20 10.25.08],mahasiswa,Berikut saya lampirkan dokumen saya Pak.,1,-1
[20/04/20 10.27.16],mahasiswa,<document omitted>,1,-1
[22/04/20 09.09.40],mahasiswa,"Assalamualaikum Wr.Wb. Pak. Selamat pagi dan mohon maaf mengganggu. Terkait revisi saya sebelumnya, kirakira kapan saya dapat berkonsultasi dengan Bapak? Terima kasih Pak🙏",1,1
[22/04/20 09.16.52],dosen,"InsyaAllah besok siang ya, ini lagi menyiapkan materi kuliah hari ini dan besok pagi.",1,1
[22/04/20 09.17.12],mahasiswa,Baik Pak. Terima kasih🙏,1,1
[23/04/20 12.28.10],mahasiswa,"Assalamualaikum Wr.Wb. Pak. Selamat siang dan mohon maaf mengganggu waktu Bapak. Terkait konsultasi dokumen skripsi saya, apakah saya bisa bimbingan dengan Bapak sekarang? Terima kasih🙏",1,1
[23/04/20 13.30.46],mahasiswa,"Assalamualaikum Wr.Wb. Pak. Selamat siang dan mohon maaf mengganggu waktu Bapak. Terkait konsultasi dokumen skripsi saya, kira-kira kapan saya dapat berkonsultasi dengan Bapak? Terima kasih Pak🙏",-1,1
[23/04/20 14.21.54],dosen,"Setelah sholat ashar ya, sekitar jam 15:30 ya.",1,1
[23/04/20 14.25.26],mahasiswa,Baik Pak. Terima kasih🙏,1,1
[23/04/20 15.32.44],dosen,Bgmn bisa sekarang pakai Google meet ya?,1,1
[23/04/20 15.33.04],mahasiswa,Iya baik Pak.,1,1
[23/04/20 15.33.36],dosen,"To join the video meeting, click this link: https://meet.google.com/cao-ovhu-hkn. Otherwise, to join by phone, dial +1 631-618-8080 and enter this PIN: 656 829 833#",1,1
[24/04/20 12.53.06],mahasiswa,"Assalamualaikum Wr.Wb. Pak. Selamat siang dan mohon maaf mengganggu waktu Bapak. Terkait revisi dokumen yang kemarin, berikut saya lampirkan perbaikan dokumen skripsi saya. Terima kasih🙏",1,-1
‎[24/04/20 12.53.17],mahasiswa,<document omitted>,1,-1
[27/04/20 10.27.48],mahasiswa,"Assalamualaikum Wr.Wb. Pak. Selamat pagi dan mohon maaf mengganggu waktu Bapak. Terkait revisi sebelumnya, kira-kira kapan saya dapat berkonsultasi lagi dengan Bapak? Terima kasih Pak🙏",1,-1
[28/04/20 08.59.35],dosen,"Hasil revisi terakhir masih perlu diperbaiki penulisan algoritmanya, karena masih belum bisa dibaca sesuai kaidah penulisan algoritma menggunakan flowchart.",-1,1
[28/04/20 10.42.33],mahasiswa,"Mohon maaf Pak, itu untuk semua flowchart atau tertentu saja?",1,1
[28/04/20 11.24.01],dosen,"Klo bisa penulisan algoritma jangan hanya sekedar layaknya alur proses, dari satu tahap ke tahap lain, tapi ditunjukkan lebih detil, apalagi ditulis dalam skripsi yang tentunya perlu ditunjukkan proses detilnya.",-1,1
[28/04/20 11.34.53],mahasiswa,Baik Pak. Akan saya perbaiki. Terima kasih🙏,1,1
[28/04/20 12.33.17],mahasiswa,Assalamualaikum Wr.Wb. Pak. Selamat siang dan mohon maaf mengganggu waktu Bapak. Berikut dokumen skripsi saya yang sudah saya perbaiki. Terima kasih Pak🙏 ‎,1,-1
[28/04/20 12.33.33],mahasiswa,<document omitted>,1,-1
[29/04/20 12.14.18],mahasiswa,"Assalamualaikum Wr.Wb. Pak. Selamat siang, mohon maaf mengganggu waktu Bapak. Terkait dokumen skripsi saya sebelumnya, masih perlu diperbaiki atau bagaimana? Terima kasih Pak🙏",1,1
[29/04/20 12.45.20],dosen,"InsyaAllah nanti sekitar jam 16, dengan daring saja ya.",-1,1
[29/04/20 12.45.50],mahasiswa,Baik Pak kalau begitu. Terima kasih🙏,1,1
[29/04/20 15.58.06],dosen,Ini link google meet nya ya:,1,1
[29/04/20 15.58.16],dosen,"To join the video meeting, click this link: https://meet.google.com/uix-mjxu-azt. Otherwise, to join by phone, dial +1 956-520-3731 and enter this PIN: 374 652 200#",1,1
[30/04/20 13.17.04],mahasiswa,"Assalamualaikum Wr.Wb. Pak. Selamat siang, mohon maaf mengganggu waktunya. Terkait revisi dokumen sebelumnya, berikut saya lampirkan dokumen yang sudah saya perbaiki. Terima kasih Pak🙏 ",1,-1
[30/04/20 13.17.15],mahasiswa,<document omitted>,1,-1
[04/05/20 12.11.53],mahasiswa,"Assalamualaikum Wr.Wb. Pak. Selamat siang dan mohon maaf mengganggu waktu Bapak. Terkait dokumen skripsi sebelumnya, masih perlu diperbaiki atau bagaimana? Terima kasih Pak🙏",1,-1
[04/05/20 13.08.33],dosen,"Masih blm ada perubahan serupa sebelumnya, bgmn?",1,-1
[04/05/20 13.42.29],mahasiswa,Kalau seperti ini bagaimana Pak?,1,-1
[04/05/20 13.42.49],mahasiswa,‎You deleted this message.,-1,-1
[04/05/20 14.27.53],mahasiswa,<document omitted>,1,-1
[06/05/20 09.52.11],mahasiswa,"Assalamualaikum Wr.Wb. Pak. Selamat pagi dan mohon maaf mengganggu waktu Bapak. Terkait perbaikan dokumen saya sebelumnya, bagaimana Pak? Terima kasih🙏",1,1
[06/05/20 11.20.53],dosen,InsyaAllah nanti sekitar jam 16:00 daring saja ya.,-1,1
[06/05/20 11.32.32],mahasiswa,Baik Pak. Terima kasih🙏,1,1
[06/05/20 16.04.12],dosen,"Untuk bergabung dengan rapat video, klik link ini: https://meet.google.com/igr-wsqf-wsw",1,1
[08/05/20 10.34.36],mahasiswa,Assalamualaikum Wr.Wb. Pak. Selamat siang dan mohon maaf mengganggu Pak. Berikut saya lampirkan dokumen skripsi yang saya perbaiki. Terima kasih Pak🙏 ‎,1,-1
[08/05/20 10.35.09],mahasiswa,<document omitted>,1,-1
[12/05/20 10.38.02],mahasiswa,"Assalamualaikum Wr.Wb. Pak. Selamat Pagi dan mohon maaf mengganggu waktunya. Terkait revisi dokumen saya sebelumnya, masih ada yang harus diperbaiki atau bagaimana ya Pak? Terima kasih Pak🙏",1,-1
[13/05/20 10.25.20],dosen,"Walaikumsalam, insyaAllah sekitar jam 15:30 bisa daring sebentar ya.",1,1
[13/05/20 10.28.14],mahasiswa,Baik Pak. Terima kasih🙏,1,1
[13/05/20 15.32.12],dosen,Ini link google meet nya:,1,1
[13/05/20 15.32.20],dosen,"Untuk bergabung dengan rapat video, klik link ini: https://meet.google.com/ssk-jvir-ybu",1,1
[20/05/20 13.18.45],mahasiswa,"Assalamualikum Wr.Wb.Pak. Selamat siang, mohon maaf mengganggu waktu Bapak. Saya mau menginfokan jika saya sudah mengajukan pendaftaran semhas pada filkomapps Pak. Oleh karena itu saya mohon persetujuan Bapak sebagai pembimbing 2 untuk memverifikasi filkomapps saya. Terima kasih Pak🙏",1,-1
[09/06/20 09.23.47],mahasiswa,"Assalamualaikum Wr.Wb. Selamat pagi dan mohon maaf mengganggu waktu Bapak. Saya ingin menginformasikan mengenai pelakasanaan ujian skripsi saya yang akan dilaksanaan pada hari Jumat, 12 Juni 2020 pukul 12.45-14.00 WIB. Saya mengharap konfirmasi Bapak selaku Dosen Pembimbing pada pelaksanaan sidang skripsi saya. Terima kasih sebelumnya🙏 Wassalamualaikum Wr.Wb.",1,1
[09/06/20 12.14.07],dosen,InsyaAllah bisa.,1,1
[09/06/20 12.15.19],mahasiswa,Baik Pak. Terima kasih🙏,1,1
[11/06/20 13.03.07],mahasiswa,"Assalamualaikum Wr.Wb. Pak. Selamat siang, mohon maaf mengganggu waktu Bapak. Berkaitan dengan pelaksanaan sidang skripsi saya pada hari Jumat tanggal 12 Juni 2020, berikut saya infokan mengenai link untuk pelaksanaan sidang besok dari Ketua Majelis Penguji. https://meet.google.com/bqk-wogc-xxd.Terima kasih Pak🙏 Wassalamualaikum Wr.Wb.",1,1
[11/06/20 13.55.31],dosen,Jam 12:45 ya?,1,1
[11/06/20 13.56.13],mahasiswa,Iya Pak. Jam 12.45-14.00 WIB,1,1
[11/06/20 14.39.20],dosen,Baik. InsyaAllah.,1,1
[11/06/20 14.40.41],mahasiswa,Baik Pak. Terima kasih🙏,1,1
[29/06/20 09.15.09],mahasiswa,"Assalamualaikum Wr.Wb. Pak. Selamat pagi, mohon maaf mengganggu waktu Bapak. Terkait revisi setelah sidang, berikut saya lampirkan hasil revisi saya serta lampiran revisi dari dosen penguji Pak. Terima kasih🙏 Wassalamualaikum Wr.Wb. ‎",1,1
[29/06/20 09.15.31],mahasiswa,<document omitted>,1,1
[29/06/20 09.17.54],mahasiswa,Sekiranya Bapak bersedia memeriksa terlebih dahulu sebelum saya lanjutkan ke proses berikutnya. Terima kasih Pak🙏,1,1
[29/06/20 09.41.13],dosen,"saya lihatnya dulu ya, insyaAllah Rabu Sore sekitar jam 15:30 ya.",1,1
[29/06/20 09.45.24],mahasiswa,Baik Pak. Terima kasih🙏,1,1
[01/07/20 15.30.40],mahasiswa,"Assalamualaikum Wr.Wb. Pak. Selamat sore, mohon maaf menggangu waktu Bapak. Terkait dokumen revisi skripsi saya setelah sidang bagaimana Pak? Apakah ada yg perlu saya perbaiki lagi atau sudah cukup? Terima kasih🙏 Wassalamualaikum Wr.Wb.",1,-1
[01/07/20 15.40.48],dosen,"Flowchartnya masih blm didetilkan ya sbgmn permintaan penguji dan masih spt sebelumnya (masih blm bisa dibaca). Apakah sdri tdk punya teman yang faham flowchart agar bisa dibuatkan, agar bisa sedikit lebih baik?",1,-1
[01/07/20 15.43.51],mahasiswa,"Mohon maaf sebelumnya Pak, flowchart tersebut kemarin saya buat dengan bantuan teman saya. Namun apabila perlu diperbaiki lagi, saya akan segera perbaiki lagi🙏",1,-1
[01/07/20 15.45.46],dosen,Klo bisa minta bantuan teman yang lebih faham membuat flowchart.,1,-1
[01/07/20 15.46.22],mahasiswa,Baik Pak kalau begitu. Terima kasih🙏,1,-1
[01/07/20 16.25.55],mahasiswa,Berikut saya lampirkan hasil revisi saya Pak. Sekiranya Bapak dapat memeriksa kembali. Mohon maaf sudah mengganggu waktunya. Terima kasih🙏 ,1,-1
‎[01/07/20 16.26.21],mahasiswa,<document omitted>,1,-1
[02/07/20 09.08.58],mahasiswa,"Assalamualaikum Wr.Wb. Pak. Selamat pagi, mohon maaf mengganggu waktu Bapak. Berikut saya lampirkan revisi skripsi saya. Terima kasih🙏 ",1,-1
[02/07/20 13.34.57],mahasiswa,"Assalamualaikum Wr.Wb. Pak. Selamat siang, mohon maaf mengganggu waktu Bapak. Terkait revisi saya yg sudah saya berikan sebelumnya bagaimana ya Pak? Apakah sudah cukup atau perlu perbaiki lagi? Terima kasih🙏 Wassalamualaikum Wr.Wb.",1,-1
[03/07/20 09.09.14],mahasiswa,"Assalamualaikum Wr.Wb. Pak. Selamat pagi, mohon maaf mengganggu waktu Bapak. Terkait revisi saya sebelumnya bagaimana ya Pak? Apakah perlu diperbaiki atau sudah cukup mengingat Jumat depan sudah batas akhir pengumpulan skripsi saya. Terima kasih🙏 Wassalamualaikum Wr.Wb.",1,1
[03/07/20 09.36.28],dosen,"Sdh bisa dianggap cukup, silahkan diproses lanjut.",1,1
[03/07/20 09.37.12],mahasiswa,Baik Pak. Terima kasih🙏,1,1
[03/07/20 14.43.55],mahasiswa,"Assalamualaikum Wr.Wb. Pak. Selamat siang, mohon maaf mengganggu waktu Bapak. Terkait proses selanjutnya untuk skripsi saya, saya membutuhkan persetujuan Bapak. Oleh karena itu, saya mohon ketersediaan Bapak untuk tanda tangan digital pada lembar pengesahan dokumen skripsi saya sebagai dosen pembimbing 2 saya. Beriku saya lampirkan dokumen skripsi saya. Terima kasih🙏 Wassalamualaikum Wr.Wb.",1,1
[03/07/20 14.44.17],mahasiswa,<document omitted>,1,1
[03/07/20 17.04.37],mahasiswa,Terima kasih Pak🙏,1,1
[21/07/20 09.49.20],mahasiswa,"Assalamualaikum Wr.Wb. Pak. Selamat pagi, mohon maaf mengganggu waktu Bapak. Sebelumnya saya sudah mengupload dokumen akhir skripsi saya pada filkom apps, untuk itu saya mohon verifikasi Bapak sebagai Dosen Pembimbing 2 saya agar saya bisa melanjutkan proses selanjutnya. Terima kasih Pak. Wassalamualaikum Wr.Wb.",1,-1
[27/07/20 13.06.08],mahasiswa,"Assalamualaikum Wr.Wb. Pak. Selamat siang, mohon maaf mengganggu waktu Bapak. Sehubungan dengan proses unggah makalah skripsi dan pendaftaran yudisium, saya mau memohon persetujuan Bapak sebagai Dosen Pembimbing 2 saya untuk menandatangani form SC2-16 (Form Persetujuan Revisi), SC2-17 (Form Persetujuan Unggah Makalah Skripsi), serta SC2-18 pada poin 3A dan 4A (Form Persyaratan Yudisium). Berikut saya lampirkan form tersebut. Terima kasih Bapak🙏 Wassalamualaikum Wr.Wb. ",1,1
[27/07/20 13.08.02],mahasiswa,Mohon maaf untuk form SC2-18 pada poin 3B dan 4B Pak🙏 ‎,1,1
[27/07/20 14.19.52],dosen,<document omitted>,1,1
[27/07/20 14.26.20],mahasiswa,"Baik, terima kasih Pak🙏",1,1
