,timestamp,sender,messages,sentiment_per_chat,sentiment_per_sesi,session_index,file_index,preprocessed
10,8/10/20,mahasiswa,"Assalamualaikum Wr Wb, sebelumnya mohon maaf mengganggu waktunya Pak [DOSEN]. Terkait dokumen proposal skripsi yang saya kirimkan hari jumat minggu lalu, apakah ada masukan Pak? Terima kasih banyak Bapak atas waktunya ",1,1,6,1,"['assalamualaikum', 'wr', 'wb', 'mohon', 'maaf', 'ganggu', 'dosen', 'kait', 'dokumen', 'proposal', 'skripsi', 'kirim', 'jumat', 'minggu', 'masuk', 'terima', 'kasih']"
11,8/10/20,dosen,mulai bimbingan rencana Senin dpn jam 13.00,-1,1,6,1,"['bimbing', 'rencana', 'senin', 'dpn', 'jam', '13', '00']"
12,8/10/20,mahasiswa,"Baik Bapak, terima kasih banyak informasinya ",1,1,6,1,"['terima', 'kasih', 'informasi']"
13,12/10/20,mahasiswa,"Assalamualaikum Wr Wb, selamat siang Pak [DOSEN]. Terkait dokumen proposal skripsi saya apakah ada saran dan masukan Pak? Terima kasih banyak Bapak atas waktunya ",1,-1,7,1,"['assalamualaikum', 'wr', 'wb', 'selamat', 'siang', 'dosen', 'kait', 'dokumen', 'proposal', 'skripsi', 'saran', 'masuk', 'terima', 'kasih']"
14,12/10/20,dosen,Waalaikumsalam,1,-1,7,1,['waalaikumsalam']
15,12/10/20,dosen,"bgmn mbak Atika, skrg di rumah atau di malang ? ",-1,-1,7,1,"['mbak', 'atika', 'rumah', 'malang']"
16,12/10/20,mahasiswa,Saya di rumah Bandung Pak,1,-1,7,1,"['rumah', 'bandung']"
17,12/10/20,dosen,Bandung mana ?,1,-1,7,1,['bandung']
18,12/10/20,mahasiswa,"Daerah Cikutra, Kota Bandung Pak ",1,-1,7,1,"['daerah', 'cikutra', 'kota', 'bandung']"
19,12/10/20,dosen,orang tua asli Bandung mbak ?,1,-1,7,1,"['orang', 'tua', 'asli', 'bandung', 'mbak']"
20,12/10/20,mahasiswa,"Tidak pak, orang tua saya asli Semarang pak ",1,-1,7,1,"['orang', 'tua', 'asli', 'semarang']"
21,12/10/20,mahasiswa,"Maaf Bapak, untuk proposal skripsi saya apakah boleh saya lampirkan ulang Pak? ",1,-1,7,1,"['maaf', 'proposal', 'skripsi', 'lampir', 'ulang']"
22,12/10/20,dosen,Sy ingin tahu pustakanya yg terindek scopus ada berapa ?,-1,-1,7,1,"['pustaka', 'terindek', 'scopus']"
23,12/10/20,mahasiswa,Pada proposal daftar pustaka yang terindeks scopus ada 7 Pak,1,-1,7,1,"['proposal', 'daftar', 'pustaka', 'indeks', 'scopus', '7']"
24,12/10/20,dosen,"ditulis disini mbak, yg terindek scopus ",1,-1,7,1,"['tulis', 'mbak', 'terindek', 'scopus']"
25,12/10/20,mahasiswa,"Untuk yang terideks scopus ada 6 pak berikut judul-judulnya 1. Internet Traffic Detection using Naïve Bayes and K-Nearest Neighbors (KNN) algorithm 2.  Distributed Denial of Service Attack Detection using Naïve Bayes and K-Nearest Neighbor for Network Forensics 3.  An Ensemble-Based Feature Selection and Classification of Gene Expression using Support Vector Machine, K-Nearest Neighbor, Decision Tree  4. Comparison between K-Nearest Neighbor and Support Vector Machine Algorithms for PPG Biometric Identification 5. Sentiment analysis on Twitter posts: An analysis of positive or negative opinion on GoJek 6. Network intrusion detection using feature selection and Decision tree classifier ",1,-1,7,1,"['terideks', 'scopus', '6', 'judul', '1', 'internet', 'traffic', 'detection', 'using', 'na', 'bayes', 'k-nearest', 'neighbors', 'knn', 'algorithm', '2', 'distributed', 'denial', 'service', 'attack', 'detection', 'using', 'na', 'bayes', 'k-nearest', 'neighbor', 'network', 'forensics', '3', 'ensemble-based', 'feature', 'selection', 'classification', 'gene', 'expression', 'using', 'support', 'vector', 'machine', 'k-nearest', 'neighbor', 'decision', 'tree', '4', 'comparison', 'k-nearest', 'neighbor', 'support', 'vector', 'machine', 'algorithms', 'ppg', 'biometric', 'identification', '5', 'sentiment', 'analysis', 'twitter', 'posts', 'analysis', 'positive', 'negative', 'opinion', 'gojek', '6', 'network', 'intrusion', 'detection', 'using', 'feature', 'selection', 'decision', 'tree', 'classifier']"
26,13/10/20,mahasiswa,"Assalamualaikum Wr Wb, selamat siang Pak [DOSEN]. Ingin bertanya apakah Bapak ada waktu untuk melakukan bimbingan Pak? Terima kasih banyak atas waktunya Pak [DOSEN] ",1,1,8,1,"['assalamualaikum', 'wr', 'wb', 'selamat', 'siang', 'dosen', 'laku', 'bimbing', 'terima', 'kasih', 'dosen']"
27,13/10/20,dosen,"Untuk jadwal bimbingan sy alokasikan Senin jam 13.00, dan  Rabu jam 10.00 ",1,1,8,1,"['jadwal', 'bimbing', 'alokasi', 'senin', 'jam', '13', '00', 'rabu', 'jam', '10', '00']"
28,13/10/20,mahasiswa,Baik Bapak terima kasih banyak atas informasinya,1,1,8,1,"['terima', 'kasih', 'informasi']"
29,14/10/20,mahasiswa,<DOC>,1,-1,9,1,['doc']
30,14/10/20,mahasiswa,"Assalamualaikum Wr Wb, selamat pagi Pak [DOSEN]. Ingin bertanya terkait dokumen proposal skripsi saya apakah ada saran dan masukan Pak?dokumen proposal skripsi berikut saya lampirkan, dan ingin bertanya untuk mekanisme P0 daring kepada Bapak bagaimana ya Pak? Dikarenakan saya sudah melaksanakan P0 dengan dosen 1 saya yakni Pak [DOSEN] melalui vidio e-mail. Terima kasih banyak Bapak. ",1,-1,9,1,"['assalamualaikum', 'wr', 'wb', 'selamat', 'pagi', 'dosen', 'kait', 'dokumen', 'proposal', 'skripsi', 'saran', 'masuk', 'dokumen', 'proposal', 'skripsi', 'lampir', 'mekanisme', 'p0', 'daring', 'iya', 'laksana', 'p0', 'dosen', '1', 'dosen', 'vidio', 'e-mail', 'terima', 'kasih']"
31,14/10/20,dosen,"Waalaikumsalam, untuk pustakanya, apa ada yg terindeks scopus ? ",1,-1,9,1,"['waalaikumsalam', 'pustaka', 'indeks', 'scopus']"
32,14/10/20,mahasiswa,"Untuk yang terideks scopus ada 6 pak berikut judul-judulnya 1. Internet Traffic Detection using Naïve Bayes and K-Nearest Neighbors (KNN) algorithm 2.  Distributed Denial of Service Attack Detection using Naïve Bayes and K-Nearest Neighbor for Network Forensics 3.  An Ensemble-Based Feature Selection and Classification of Gene Expression using Support Vector Machine, K-Nearest Neighbor, Decision Tree  4. Comparison between K-Nearest Neighbor and Support Vector Machine Algorithms for PPG Biometric Identification 5. Sentiment analysis on Twitter posts: An analysis of positive or negative opinion on GoJek 6. Network intrusion detection using feature selection and Decision tree classifier ",1,-1,9,1,"['terideks', 'scopus', '6', 'judul', '1', 'internet', 'traffic', 'detection', 'using', 'na', 'bayes', 'k-nearest', 'neighbors', 'knn', 'algorithm', '2', 'distributed', 'denial', 'service', 'attack', 'detection', 'using', 'na', 'bayes', 'k-nearest', 'neighbor', 'network', 'forensics', '3', 'ensemble-based', 'feature', 'selection', 'classification', 'gene', 'expression', 'using', 'support', 'vector', 'machine', 'k-nearest', 'neighbor', 'decision', 'tree', '4', 'comparison', 'k-nearest', 'neighbor', 'support', 'vector', 'machine', 'algorithms', 'ppg', 'biometric', 'identification', '5', 'sentiment', 'analysis', 'twitter', 'posts', 'analysis', 'positive', 'negative', 'opinion', 'gojek', '6', 'network', 'intrusion', 'detection', 'using', 'feature', 'selection', 'decision', 'tree', 'classifier']"
33,19/10/20,mahasiswa,"Assalamualaikum Wr Wb, selamat siang Pak [DOSEN]. Saya [MHS] dari TIF 17. Pada Filkom apps untuk verifikasi proposal dan logbook bimbingan menunggu dari persetujuan Bapak, sekiranya apakah Bapak bersedia untuk validasi? Terima kasih banyak Bapak ",1,1,10,1,"['assalamualaikum', 'wr', 'wb', 'selamat', 'siang', 'dosen', 'mahasiswa', 'teknik informatika', '17', 'filkom', 'apps', 'verifikasi', 'proposal', 'logbook', 'bimbing', 'tunggu', 'tuju', 'sekira', 'sedia', 'validasi', 'terima', 'kasih']"
34,19/10/20,dosen,<DOC>,1,1,10,1,['doc']
35,19/10/20,mahasiswa,Baik Bapak terima kasih banyak,1,1,10,1,"['terima', 'kasih']"
36,21/10/20,mahasiswa,<DOC>,1,-1,11,1,['doc']
37,21/10/20,mahasiswa,"Assalamualaikum Wr Wb, selamat siang Pak [DOSEN]. Saya ingin melakukan bimbingan skripsi BAB 4, berikut dokumen skripsi saya lampirkan. Terima kasih banyak atas waktunya Pak [DOSEN] ",1,-1,11,1,"['assalamualaikum', 'wr', 'wb', 'selamat', 'siang', 'dosen', 'laku', 'bimbing', 'skripsi', 'bab', '4', 'dokumen', 'skripsi', 'lampir', 'terima', 'kasih', 'dosen']"
38,23/10/20,dosen,"ya mbak, sy bacanya dulu ",1,1,12,1,"['iya', 'mbak', 'baca']"
39,23/10/20,mahasiswa,Baik Bapak,1,1,12,1,[]
40,26/10/20,mahasiswa,"Assalamualaikum Wr Wb, selamat siang Pak [DOSEN]. Untuk dokumen skripsi BAB 4 yang saya kirimkan hari rabu minggu lalu apakah ada masukan pak? Terima kasih banyak atas waktunya Bapak ",1,-1,13,1,"['assalamualaikum', 'wr', 'wb', 'selamat', 'siang', 'dosen', 'dokumen', 'skripsi', 'bab', '4', 'kirim', 'rabu', 'minggu', 'masuk', 'terima', 'kasih']"
41,2/11/20,mahasiswa,"Assalamualaikum Wr Wb, selamat siang Pak [DOSEN]. Ingin melakukan bimbingan BAB 4, apakah ada masukan untuk skripsi saya Pak? Berikut dokumen saya lampirkan. Terima kasih banyak atas waktunya Bapak ",1,-1,14,1,"['assalamualaikum', 'wr', 'wb', 'selamat', 'siang', 'dosen', 'laku', 'bimbing', 'bab', '4', 'masuk', 'skripsi', 'dokumen', 'lampir', 'terima', 'kasih']"
42,2/11/20,mahasiswa,<DOC>,1,-1,14,1,['doc']
43,4/11/20,mahasiswa,"Assalamualaikum Wr Wb, selamat siang Pak [DOSEN]. Ingin bertanya apakah Bapak ada waktu untuk melakukan bimbingan Pak? Terima kasih banyak atas waktunya Pak [DOSEN] ",1,-1,15,1,"['assalamualaikum', 'wr', 'wb', 'selamat', 'siang', 'dosen', 'laku', 'bimbing', 'terima', 'kasih', 'dosen']"
44,9/11/20,mahasiswa,"Assalamualaikum Wr Wb, selamat siang Pak [DOSEN]. Untuk dokumen skripsi BAB 4 yang saya kirimkan hari senin minggu lalu apakah ada masukan pak? Terima kasih banyak atas waktunya Bapak ",1,-1,16,1,"['assalamualaikum', 'wr', 'wb', 'selamat', 'siang', 'dosen', 'dokumen', 'skripsi', 'bab', '4', 'kirim', 'senin', 'minggu', 'masuk', 'terima', 'kasih']"
45,16/11/20,dosen,Ya mbak,-1,-1,17,1,"['iya', 'mbak']"
46,18/11/20,mahasiswa,"Assalamualaikum wr wb Bapak [DOSEN], mohon maaf mengganggu waktunya. Saya [MHS] dengan NIM 175150207111002. Ingin melakukan bimbingan untuk presentasi P1 dari saya berjudul "" Sentimen Analisis Layanan Produk Indihome Menggunakan Information Gain dan Metode K-Nearest Neighbor"".  Berikut presentasi drive vidio P1 saya lampirkan https://bit.ly/videop1  Terima kasih banyak bapak atas waktunya. Wassalamualaikum Wr Wb ",1,-1,18,1,"['assalamualaikum', 'wr', 'wb', 'dosen', 'mohon', 'maaf', 'ganggu', 'mahasiswa', 'nim', '175150207111002', 'laku', 'bimbing', 'presentasi', 'p1', 'judul', 'sentimen', 'analisis', 'layan', 'produk', 'indihome', 'information', 'gain', 'metode', 'k-nearest', 'neighbor', 'presentasi', 'drive', 'vidio', 'p1', 'lampir', 'url', 'terima', 'kasih', 'wassalamualaikum', 'wr', 'wb']"
47,10/12/20,dosen,"Waalaikumsalam, ya mbak ",1,1,19,1,"['waalaikumsalam', 'iya', 'mbak']"
48,17/12/20,mahasiswa,"Assalamualaikum Wr Wb, selamat siang Pak [DOSEN]. Saya [MHS] dari TIF 17. Pada Filkom apps untuk verifikasi P2 menunggu dari persetujuan Bapak, sekiranya apakah Bapak bersedia untuk validasi? Terima kasih banyak Bapak ",1,-1,20,1,"['assalamualaikum', 'wr', 'wb', 'selamat', 'siang', 'dosen', 'mahasiswa', 'teknik informatika', '17', 'filkom', 'apps', 'verifikasi', 'p2', 'tunggu', 'tuju', 'sekira', 'sedia', 'validasi', 'terima', 'kasih']"
49,18/12/20,mahasiswa,"Assalamualaikum Wr Wb, selamat siang Pak [DOSEN]. Saya [MHS] dari TIF 17. Pada Filkom apps untuk verifikasi P2 menunggu dari persetujuan Bapak selaku dosen pebimbing 2, sekiranya apakah Bapak bersedia untuk validasi? Dikarenakan deadline untuk P2 adalah tanggal 18 Desember. Terima kasih banyak Bapak ",1,1,21,1,"['assalamualaikum', 'wr', 'wb', 'selamat', 'siang', 'dosen', 'mahasiswa', 'teknik informatika', '17', 'filkom', 'apps', 'verifikasi', 'p2', 'tunggu', 'tuju', 'dosen', 'bimbing', '2', 'sekira', 'sedia', 'validasi', 'deadline', 'p2', 'tanggal', '18', 'desember', 'terima', 'kasih']"
50,18/12/20,dosen,"Ya mbak, sdh ",1,1,21,1,"['iya', 'mbak']"
51,18/12/20,mahasiswa,Baik terima kasih banyak Pak [DOSEN],1,1,21,1,"['terima', 'kasih', 'dosen']"
52,14/1/21,mahasiswa,Assalamualaikum Wr Wb Pak [DOSEN]. Saya [MHS] dari TIF 17. Ingin meminta verifikasi  evaluasi pada filkom apps. Terina kasih banyak Bapak,1,-1,22,1,"['assalamualaikum', 'wr', 'wb', 'dosen', 'mahasiswa', 'teknik informatika', '17', 'verifikasi', 'evaluasi', 'filkom', 'apps', 'ina', 'kasih']"
53,15/1/21,mahasiswa,"Assalamualaikum Wr Wb, selamat siang Pak [DOSEN]. Saya [MHS] dari TIF 17. Pada filkom apps untuk verifikasi hasil evaluasi menunggu dari persetujuan Bapak selaku dosen pembimbing 2, sekiranya apakah Bapak bersedia untuk validasi? Dikarenakan deadline untuk evaluasi adalah tanggal 15 Januari. Terima kasih banyak Bapak ",1,-1,23,1,"['assalamualaikum', 'wr', 'wb', 'selamat', 'siang', 'dosen', 'mahasiswa', 'teknik informatika', '17', 'filkom', 'apps', 'verifikasi', 'hasil', 'evaluasi', 'tunggu', 'tuju', 'dosen', 'bimbing', '2', 'sekira', 'sedia', 'validasi', 'deadline', 'evaluasi', 'tanggal', '15', 'januari', 'terima', 'kasih']"
54,15/1/21,dosen,Wass. Ada perkembangan apa skripsinya ?,-1,-1,23,1,"['wass', 'kembang', 'skripsi']"
55,15/1/21,mahasiswa,<DOC>,1,-1,23,1,['doc']
56,15/1/21,mahasiswa,"Berikut bapak dokumennya, namun untuk lampiran belum saya masukan dikarenakan masih mencoba untuk menambahkan akurasi dan merubah-rubah data Pak ",1,-1,23,1,"['dokumen', 'lampir', 'masuk', 'coba', 'akurasi', 'rubah', 'data']"
57,15/1/21,mahasiswa,"Assalamualaikum Pak [DOSEN], mohon maaf Bapak untuk filkom apps saya menunggu persetujuan dari dosen pembimbing 2 apakah Bapak bersedia untuk validasi perpanjangan surat tugas? Terima kasih banyak Bapak sebelumnya ",1,-1,23,1,"['assalamualaikum', 'dosen', 'mohon', 'maaf', 'filkom', 'apps', 'tunggu', 'tuju', 'dosen', 'bimbing', '2', 'sedia', 'validasi', 'surat', 'tugas', 'terima', 'kasih']"
58,16/1/21,dosen,"Waalaikumsalam, di apps kok gak ada info ya mbak ? ",1,-1,24,1,"['waalaikumsalam', 'apps', 'gak', 'informasi', 'iya', 'mbak']"
59,16/1/21,mahasiswa,Info apa ya Pak? Di saya bersisa menunggu verifikasi Bapak saja pak,1,-1,24,1,"['informasi', 'iya', 'sisa', 'tunggu', 'verifikasi']"
60,16/1/21,mahasiswa,"Assalamualaikum Wr Wb Pak [DOSEN], dari Pak [DOSEN] mengatakan untuk approve dari Filkom apps pak apakah bisa? Dan Pak [DOSEN] bilang kalau ada notifikasinya pak, namun untuk deadlinenya kemarin pak. Terima kasih banyak Bapak sebelumnya ",1,-1,24,1,"['assalamualaikum', 'wr', 'wb', 'dosen', 'dosen', 'setujui', 'filkom', 'apps', 'dosen', 'bilang', 'notifikasi', 'deadlinenya', 'kemarin', 'terima', 'kasih']"
61,16/1/21,dosen,Kok gak ada notifikasinya ya,1,-1,24,1,"['gak', 'notifikasi', 'iya']"
62,16/1/21,mahasiswa,<DOC>,1,-1,24,1,['doc']
63,16/1/21,mahasiswa,<DOC>,1,-1,24,1,['doc']
64,16/1/21,mahasiswa,"Ada pak, ini dari Pak [DOSEN] ",1,-1,24,1,['dosen']
65,18/1/21,mahasiswa,"Assalamualaikum Wr Wb, mohon maaf mengganggu waktunya Pak [DOSEN]. Untuk Filkom apps saya membutuhkan verifikasi Bapak, apakah Bapak bersedia? Terima kasih banyak sebelumnya ",1,-1,25,1,"['assalamualaikum', 'wr', 'wb', 'mohon', 'maaf', 'ganggu', 'dosen', 'filkom', 'apps', 'butuh', 'verifikasi', 'sedia', 'terima', 'kasih']"
66,15/2/21,mahasiswa,<DOC>,1,1,26,1,['doc']
67,15/2/21,mahasiswa,"Assalamualaikum Wr Wb, mohon maaf mengganggu waktunya. Saya [MHS] dengan NIM 175150207111002. Ingin melakukan bimbingan, berikut untuk dokumen saya lampirkan dan progress saya sudah selesai hingga abstrak. Terima kasih banyak Bapak atas waktunya ",1,1,26,1,"['assalamualaikum', 'wr', 'wb', 'mohon', 'maaf', 'ganggu', 'mahasiswa', 'nim', '175150207111002', 'laku', 'bimbing', 'dokumen', 'lampir', 'progres', 'selesai', 'abstrak', 'terima', 'kasih']"
68,15/2/21,dosen,"Waalaikumsalam, ya mbak, sy baca"" dulu ",1,1,26,1,"['waalaikumsalam', 'iya', 'mbak', 'baca']"
69,15/2/21,mahasiswa,"Baik Bapak, terima kasih banyak ",1,1,26,1,"['terima', 'kasih']"
