,timestamp,sender,messages,sentiment_per_chat,sentiment_per_sesi,session_index,file_index,preprocessed
10,09/10/20,dosen,"hasil revisi saja yang nanti di p0 kan sekalian,",1,1,4,16,"['hasil', 'revisi', 'p0']"
11,09/10/20,dosen,minggu depan ya p0,1,1,4,16,"['minggu', 'iya', 'p0']"
12,09/10/20,mahasiswa,"Baik pak [DOSEN]. Untuk P0nya bersamaan dengan dosen pembimbing 2 atau tidak, pak?",1,1,4,16,"['dosen', 'p0nya', 'dosen', 'bimbing', '2']"
13,09/10/20,dosen,sebisa mungkin bersama,1,1,4,16,[]
14,09/10/20,mahasiswa,"Baik Pak [DOSEN], akan saya sampaikan ke Bu dosen. Terimakasih banyak, Pak.",1,1,4,16,"['dosen', 'dosen', 'terima kasih']"
15,09/10/20,dosen,Kamis minggu depan jam 9:00 WIB ya p0,1,1,4,16,"['kamis', 'minggu', 'jam', '9', '00', 'wib', 'iya', 'p0']"
16,09/10/20,dosen,disiapkan,1,1,4,16,[]
17,09/10/20,mahasiswa,Baik Pak ,1,1,4,16,[]
18,13/10/20,dosen,"Mbak, saya hari kamis kebetulan ada agenda mendadak dari pagi, sehingga p0 kita reschedule jumat ya",1,1,5,16,"['mbak', 'kamis', 'agenda', 'dadak', 'pagi', 'p0', 'reschedule', 'jumat', 'iya']"
19,13/10/20,mahasiswa,Baik Pak [DOSEN]. Untuk jam nya bagaimana Pak? Saya jam 08:40 - 11:09 ada kelas dan siangnya ada kelas induksi risetnya Pak [DOSEN] dari jam 12:50.,1,1,5,16,"['dosen', 'jam', 'nya', 'jam', '08', '40', '-', '11', '09', 'kelas', 'siang', 'kelas', 'induksi', 'riset', 'dosen', 'jam', '12', '50']"
20,13/10/20,dosen,waktu induksi riset itu aja gpp.,1,1,5,16,"['induksi', 'riset', 'tidak apa-apa']"
21,13/10/20,mahasiswa,Baik Pak [DOSEN]. Terimakasih informasinya.,1,1,5,16,"['dosen', 'terima kasih', 'informasi']"
22,16/10/20,mahasiswa,"Selamat Pagi, Pak [DOSEN]. Mohon maaf mengganggu waktunya. Saya , salah satu mahasiswi bimbingan bapak, TIF 2017. Siang ini saya akan melaksanakan P0, berikut saya lampirkan proposal yang telah saya perbaiki untuk keperluan P0 siang ini, Pak. Terima kasih banyak. Selamat pagi.",1,1,6,16,"['selamat', 'pagi', 'dosen', 'mohon', 'maaf', 'ganggu', 'salah', 'mahasiswi', 'bimbing', 'teknik informatika', '2017', 'siang', 'laksana', 'p0', 'lampir', 'proposal', 'p0', 'siang', 'terima', 'kasih', 'selamat', 'pagi']"
23,16/10/20,mahasiswa,<DOC>,1,1,6,16,['doc']
24,16/10/20,mahasiswa,"Selamat siang, pak. Berikut adalah link meet P0 saya https://meet.google.com/wjr-goww-gxe.",1,1,6,16,"['selamat', 'siang', 'link', 'meet', 'p0', 'url']"
25,16/10/20,dosen,mulai 13:30 ya saya masih rapat dgn Kajur,1,1,6,16,"['13', '30', 'iya', 'rapat', 'ketua jurusan']"
26,16/10/20,dosen,bu [DOSEN] direminder juga ya,1,1,6,16,"['dosen', 'direminder', 'iya']"
27,16/10/20,mahasiswa,Baik Pak ,1,1,6,16,[]
28,02/12/20,mahasiswa,"Selamat Sore, Pak [DOSEN]. Mohon maaf mengganggu waktunya. Saya [MHS], salah satu mahasiswi bimbingan bapak, TIF 2017. Saya ingin bertanya mengajukan P1 Pak, apakah dilaksanakan sewaktu kelas induksi riset atau bagaimana, Pak? Saya belum mendapat revisi bab 4 dari Bu [DOSEN] selaku dosen pembimbing 2 saya. Saya lihat jadwal P1 di filkom apps terakhir hari Jum'at ini sesuai dengan jadwal induksi riset bapak. Terimakasih, pak. Mohon maaf mengganggu waktunya.",1,1,7,16,"['selamat', 'sore', 'dosen', 'mohon', 'maaf', 'ganggu', 'mahasiswa', 'salah', 'mahasiswi', 'bimbing', 'teknik informatika', '2017', 'aju', 'p1', 'laksana', 'kelas', 'induksi', 'riset', 'revisi', 'bab', '4', 'dosen', 'dosen', 'bimbing', '2', 'lihat', 'jadwal', 'p1', 'filkom', 'apps', 'jum', 'sesuai', 'jadwal', 'induksi', 'riset', 'terima kasih', 'mohon', 'maaf', 'ganggu']"
29,02/12/20,dosen,"bisa terpisah mbak untuk p1, dengan saya waktu induksi riset saja",1,1,7,16,"['pisah', 'mbak', 'p1', 'induksi', 'riset']"
30,02/12/20,mahasiswa,"Baik, pak [DOSEN]. Untuk proposalnya apa saya kirim ke bapak?",1,1,7,16,"['dosen', 'proposal', 'kirim']"
31,02/12/20,dosen,jumat saja mbak sekalian di tunjukkan,1,1,7,16,"['jumat', 'mbak']"
32,02/12/20,mahasiswa,"Baik Pak [DOSEN]. Terimakasih banyak, Pak.",1,1,7,16,"['dosen', 'terima kasih']"
33,12/01/21,mahasiswa,"Selamat siang, Pak [DOSEN]. Saya  salah satu mahasiswi bimbingan skripsi bapak. Saat ini skripsi saya baru sampai tahap P1, saya masih dalam tahap pembuatan prototype, Pak. Saya berencana P2 di minggu ini. Namun apabila dokumen skripsi saya masih belum selesai, dapatkah saya melanjutkan skripsi ini di semester genap, Pak? Dengan bapak dan Bu [DOSEN] sebagai pembimbing saya seperti saat ini. Mohon bantuannya Pak. Terimakasih sebelumnya, mohon maaf mengganggu waktunya. Selamat siang.",1,1,8,16,"['selamat', 'siang', 'dosen', 'salah', 'mahasiswi', 'bimbing', 'skripsi', 'skripsi', 'tahap', 'p1', 'tahap', 'prototype', 'rencana', 'p2', 'minggu', 'dokumen', 'skripsi', 'selesai', 'skripsi', 'semester', 'genap', 'dosen', 'bimbing', 'mohon', 'bantu', 'terima kasih', 'mohon', 'maaf', 'ganggu', 'selamat', 'siang']"
34,12/01/21,dosen,"walaikumsallam, dikerjakan progres realnya saja, nanti masalah administrasi sistem bisa diatur. yang penting kerjaan skripsinya tidak jauh2 dari timeline target kemarin, jadi semisal semester depan lanjut silahkan saja",1,1,8,16,"['walaikumsallam', 'kerja', 'progres', 'real', 'administrasi', 'sistem', 'atur', 'kerja', 'skripsi', 'jauh-jauh', 'timeline', 'target', 'kemarin', 'semester', 'silah']"
35,12/01/21,mahasiswa,"Baik Pak [DOSEN], terimakasih. Akan segera saya selesaikan.",1,1,8,16,"['dosen', 'terima kasih', 'selesai']"
